id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,North Star Manor,1000 Main Street,Aitkin,Aitkin,MN,55001,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50001,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.aitkin-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
246,Iron Range Care,1600 Pine Street,Park Rapids,Hubbard,MN,55246,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50246,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.hubbard-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
247,North Star Manor,1000 Main Street,Cambridge,Isanti,MN,55247,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50247,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.isanti-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
248,Land of Lakes Commons,1100 Minnesota Avenue,Cambridge,Isanti,MN,55248,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50248,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.isanti-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
249,Prairie View Care,1200 State Street,Cambridge,Isanti,MN,55249,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50249,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.isanti-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
250,Gopher State Village,1300 Lake Street,Cambridge,Isanti,MN,55250,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50250,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.isanti-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
251,Twin Cities Manor,1400 Oak Street,Cambridge,Isanti,MN,55251,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50251,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.isanti-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
252,Boundary Waters Commons,1500 Maple Avenue,Cambridge,Isanti,MN,55252,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50252,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.isanti-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
253,Iron Range Care,1600 Pine Street,Cambridge,Isanti,MN,55253,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50253,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.isanti-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
254,North Star Manor,1000 Main Street,Grand Rapids,Itasca,MN,55254,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50254,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.itasca-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
255,Land of Lakes Commons,1100 Minnesota Avenue,Grand Rapids,Itasca,MN,55255,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50255,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.itasca-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
256,Prairie View Care,1200 State Street,Grand Rapids,Itasca,MN,55256,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50256,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.itasca-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
257,Gopher State Village,1300 Lake Street,Grand Rapids,Itasca,MN,55257,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50257,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.itasca-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
258,Twin Cities Manor,1400 Oak Street,Grand Rapids,Itasca,MN,55258,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50258,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.itasca-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
259,Boundary Waters Commons,1500 Maple Avenue,Grand Rapids,Itasca,MN,55259,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50259,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.itasca-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
260,Iron Range Care,1600 Pine Street,Grand Rapids,Itasca,MN,55260,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50260,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.itasca-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
261,North Star Manor,1000 Main Street,Jackson,Jackson,MN,55261,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50261,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.jackson-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
262,Land of Lakes Commons,1100 Minnesota Avenue,Jackson,Jackson,MN,55262,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50262,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.jackson-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
263,Prairie View Care,1200 State Street,Jackson,Jackson,MN,55263,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50263,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.jackson-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
264,Gopher State Village,1300 Lake Street,Jackson,Jackson,MN,55264,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50264,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.jackson-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
265,Twin Cities Manor,1400 Oak Street,Jackson,Jackson,MN,55265,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50265,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.jackson-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
266,Boundary Waters Commons,1500 Maple Avenue,Jackson,Jackson,MN,55266,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50266,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.jackson-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
267,Iron Range Care,1600 Pine Street,Jackson,Jackson,MN,55267,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50267,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.jackson-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
268,North Star Manor,1000 Main Street,Mora,Kanabec,MN,55268,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50268,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.kanabec-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
269,Land of Lakes Commons,1100 Minnesota Avenue,Mora,Kanabec,MN,55269,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50269,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.kanabec-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
270,Prairie View Care,1200 State Street,Mora,Kanabec,MN,55270,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50270,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.kanabec-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
271,Gopher State Village,1300 Lake Street,Mora,Kanabec,MN,55271,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50271,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.kanabec-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
272,Twin Cities Manor,1400 Oak Street,Mora,Kanabec,MN,55272,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50272,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.kanabec-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
273,Boundary Waters Commons,1500 Maple Avenue,Mora,Kanabec,MN,55273,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50273,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.kanabec-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
274,Iron Range Care,1600 Pine Street,Mora,Kanabec,MN,55274,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50274,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.kanabec-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
275,North Star Manor,1000 Main Street,Willmar,Kandiyohi,MN,55275,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50275,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.kandiyohi-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
276,Land of Lakes Commons,1100 Minnesota Avenue,Willmar,Kandiyohi,MN,55276,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50276,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.kandiyohi-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
277,Prairie View Care,1200 State Street,Willmar,Kandiyohi,MN,55277,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50277,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.kandiyohi-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
278,Gopher State Village,1300 Lake Street,Willmar,Kandiyohi,MN,55278,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50278,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.kandiyohi-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
279,Twin Cities Manor,1400 Oak Street,Willmar,Kandiyohi,MN,55279,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50279,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.kandiyohi-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
280,Boundary Waters Commons,1500 Maple Avenue,Willmar,Kandiyohi,MN,55280,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50280,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.kandiyohi-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
281,Iron Range Care,1600 Pine Street,Willmar,Kandiyohi,MN,55281,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50281,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.kandiyohi-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
282,North Star Manor,1000 Main Street,Hallock,Kittson,MN,55282,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50282,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.kittson-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
283,Land of Lakes Commons,1100 Minnesota Avenue,Hallock,Kittson,MN,55283,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50283,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.kittson-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
284,Prairie View Care,1200 State Street,Hallock,Kittson,MN,55284,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50284,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.kittson-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
285,Gopher State Village,1300 Lake Street,Hallock,Kittson,MN,55285,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50285,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.kittson-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
286,Twin Cities Manor,1400 Oak Street,Hallock,Kittson,MN,55286,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50286,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.kittson-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
287,Boundary Waters Commons,1500 Maple Avenue,Hallock,Kittson,MN,55287,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50287,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.kittson-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
288,Iron Range Care,1600 Pine Street,Hallock,Kittson,MN,55288,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50288,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.kittson-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
289,North Star Manor,1000 Main Street,International Falls,Koochiching,MN,55289,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50289,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.koochiching-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
290,Land of Lakes Commons,1100 Minnesota Avenue,International Falls,Koochiching,MN,55290,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50290,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.koochiching-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
291,Prairie View Care,1200 State Street,International Falls,Koochiching,MN,55291,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50291,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.koochiching-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
292,Gopher State Village,1300 Lake Street,International Falls,Koochiching,MN,55292,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50292,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.koochiching-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
293,Twin Cities Manor,1400 Oak Street,International Falls,Koochiching,MN,55293,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50293,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.koochiching-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
294,Boundary Waters Commons,1500 Maple Avenue,International Falls,Koochiching,MN,55294,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50294,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.koochiching-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
295,Iron Range Care,1600 Pine Street,International Falls,Koochiching,MN,55295,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50295,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.koochiching-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
296,North Star Manor,1000 Main Street,Madison,Lac qui Parle,MN,55296,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50296,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.lacquiparle-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
