X,Y,OBJECTID,Number,Legal_Name,Business_Name,Capacity_Per_PEU,Address,Address_2,City,County,Zip_Code,Phone_Number,Latitude,Longitude,CountyName
-118.1445525,34.1704800000001,407,1427415454,GARFIELD VILLAS LLC                ,GARFIELD VILLAS LLC                ,40,1425 N GARFIELD AVE,,PASADENA            ,Los Angeles,91104,6263983261,34.17048,-118.143936011022,Los Angeles County
-118.290961445,33.8722265390001,408,1144427956,WNW UNC DBA GARDENA RETI           ,GARDENA RETIREMENT CTR             ,108,17471 S VERMONT AVE,,GARDENA             ,Los Angeles,90248,3103274091,33.872226539125,-118.290961445215,Los Angeles County
-117.613116,34.1390250000001,409,1114229069,GENESIS MANOR I                    ,GENESIS MANOR I                    ,6,6354 SACRAMENTO AVE,,ALTA LOMA           ,San Bernardino,91701,9092629802,34.139026508743,-117.612863537076,San Bernardino County
-117.772421288,34.120866296,410,1114229069,GENESIS MANOR I                    ,GENESIS MANOR IV                   ,6,1691 GENESSEE AVE,,LA VERNE            ,Los Angeles,91750,9092629802,34.120866295699,-117.772421288399,Los Angeles County
-117.7059915,34.1219790000001,411,1114229069,GENESIS MANOR I                    ,GENESIS MANOR V                    ,6,550 BETHANY CIRCLE,,CLAREMONT           ,Los Angeles,91711,9092629802,34.122185530094,-117.7059915,Los Angeles County
-117.889839,33.8414940000001,412,1942973029,GENERATIONS OF ANAHEIM ASSISTED LIVING FACILITY INC,GENERATIONS OF ANAHEIM ASSISTED LIVING FACILITY INC,42,1941 E CENTER ST,,ANAHEIM,Orange,92805,7145333640,33.841083454383,-117.889704218997,Orange County
-117.5985315,34.1283060000001,413,1114229069,GENESIS MANOR I                    ,GENESIS MANOR VI                   ,6,6936 AMETHYST AVE,,ALTA LOMA           ,San Bernardino,91701,9092629802,34.128307508743,-117.598268392059,San Bernardino County
-118.4874705,34.2359730000001,414,1922632322,G & A CARE INC,G & A CARE,6,16301 NORDHOFF STREET,,NORTH HILLS,LOS ANGELES,91343-3807,213-709-7774,34.235675526256,-118.487481228836,Los Angeles County
-118.059948,33.81102,415,1063026060,HARMONY CARE CORPORATION,GENTLE SENIOR CARE,6,4193 TERESA AVE,,CYPRESS,Orange,90630,2134461695,33.810833502654,-118.059948,Orange County
-118.4636655,34.1863470000001,416,1417498544,LTG HOLDING INC                    ,GILMAR MANOR                       ,78,15152 VICTORY BLVD,,VAN NUYS            ,Los Angeles,91411,8189892651,34.186631481794,-118.4636655,Los Angeles County
-117.3721635,34.526916,417,1558039438,GIFTED HOMES INC,GIFTED HOMES I,5,13339 MEDICINE BOW COURT,,VICTORVILLE,San Bernardino,92394,4422427132,34.527154548964,-117.3721635,San Bernardino County
-117.8289945,33.7463550000001,418,1326636960,PLEASANT HAVEN HOME CARE LLC,GENESIS SENIOR LIVING II,6,129 MOUNTAIN VIEW DR,,TUSTIN,Orange,92780,6572104454,33.746353994172,-117.829245286543,Orange County
-117.9857115,34.151913,419,1508291022,GLEN PARK AT MONROVIA              ,GLEN PARK AT MONROVIA              ,49,110 N MOUNTAIN AVE,,MONROVIA            ,Los Angeles,91016,6263576818,34.151849632812,-117.986340645652,Los Angeles County
-117.70569,34.1219970000001,420,1114229069,GENESIS MANOR I                    ,GENESIS MANOR II                   ,6,2123 AQUINAS AVE,,CLAREMONT           ,Los Angeles,93711,9092629802,34.122016362196,-117.705485397744,Los Angeles County
-118.178811,33.7713660000001,421,1932584505,GLEN PARK AT LONG BEACH INC        ,GLEN PARK AT LONG BEACH INC        ,208,1046 E. 4TH STREET,,LONG BEACH          ,Los Angeles,90802,5624327468,33.771703036327,-118.178806306134,Los Angeles County
-118.3969755,34.1710650000001,422,1942484837,GLEN PARK AT VALLEY VILLAGE        ,GLEN PARK AT VALLEY VILLAGE        ,100,5527 LAUREL CANYON BLVD,,VALLEY VILLAGE      ,Los Angeles,91607,8187696626,34.171075896474,-118.396532013503,Los Angeles County
-118.248327,34.131024,423,1205082476,GLEN PARK AT GLENDALE              ,GLEN PARK EAST RETIRE COMM         ,98,1250 S BOYNTON ST,,GLENDALE            ,Los Angeles,91205,8182469000,34.131037075769,-118.24879705713,Los Angeles County
-118.249551,34.131924,424,1417132812,GLEN PARK AT GLENDALE              ,GLEN PARK WEST RETIRE COM          ,120,1220 S MARIPOSA ST,,GLENDALE            ,Los Angeles,91205,8182429000,34.131987618645,-118.25024183646,Los Angeles County
-117.3679065,34.523874,425,1346811379,GLORY HOMES INC,GLORY HOMES,6,15045 BRUCITE ROAD,,VICTORVILLE,San Bernardino,92394,7608673267,34.52391557424,-117.368163070056,San Bernardino County
-117.3695085,34.523937,426,1346811379,"GLORY HOMES, INC.",GLORY HOMES 2,8,13447 FERNGLEN CT,,VICTORVILLE,SAN BERNARDINO,92394,760-780-1916,34.524121569508,-117.369515121704,San Bernardino County
-118.439451,34.310349,427,1639722002,GOLDEN LIVING IN SYLMAR INC.       ,GOLDEN ASSISTED LIVING             ,6,14060 ASTORIA STREET,,SYLMAR              ,Los Angeles,91342,8183671947,34.310569527872,-118.439746713544,Los Angeles County
-118.3342455,33.835068,428,1326715087,GOLDEN CARE LIVING INC,GOLDEN CARE LIVING III,6,1308 HICKORY AVE,,TORRANCE,LOS ANGELES,90503,310-787-8369,33.835066575076,-118.33461598012,Los Angeles County
-117.715329,33.9726240000001,429,1588044028,GOLDEN WAY CARE INC                ,GOLDEN CASCADE                     ,6,15453 ELM LANE,,CHINO HILLS         ,San Bernardino,91709,7142346348,33.972622155981,-117.715588168446,San Bernardino County
-117.6753195,33.6064680000001,430,1922497650,GOLDEN COAST SENIOR LIVING         ,GOLDEN COAST SENIOR LIVING 4       ,6,26075 ARCADA DR,,MISSION VIEJO       ,Orange,92691,9495334025,33.606302792688,-117.675212295458,Orange County
-118.1008215,33.80355,431,1396416343,GIMADA INCORPORATED,GOLDEN EDEN III,6,2602 OSTROM AVE,,LONG BEACH,Los Angeles,90815,3234413691,33.803550922009,-118.101079997894,Los Angeles County
-117.685863,33.5947410000001,432,1528605540,GOLDEN COAST SENIOR LIVING         ,GOLDEN COAST SENIOR LIVING         ,6,25321 DE SALLE ST,,LAGUNA HILLS        ,Orange,92653,9495334025,33.594689786572,-117.685613386923,Orange County
-117.88245,33.8475510000001,433,1639952781,GOLDEN FLOWER MANOR LLC,GOLDEN FLOWER MANOR LLC,6,2411 E LA PALMA AVE,,ANAHEIM,ORANGE,92806,714-458-6699,33.847300464914,-117.88245,Orange County
-117.89631,33.8794560000001,434,1538846845,"VILLAGRAN, EDVIN",GLENWOOD CARE,6,2001 EAST GLENWOOD,,FULLERTON,ORANGE,92831-3178,714-809-7229,33.879203704714,-117.89626322898,Orange County
-121.29714,37.9247580000001,435,1023225372,"TRU-HEALTH, INC                    ",GOLDEN HAVEN                       ,150,2324 LEVER BLVD,,STOCKTON            ,San Joaquin,95206,2094644743,37.92504969023,-121.297819437071,San Joaquin County
-117.87813,33.7920300000001,436,1699489815,ACACIA GUEST HOME LLC,GOLDEN LIFE MANOR IV,6,2344 W BEATON WAY,,ORANGE,ORANGE,92868,657-223-9264,33.792175174563,-117.878301074644,Orange County
-117.218286,32.7528810000001,437,1376124123,GOLDEN LIVING HEALTH MANAGEMENT INC,GOLDEN LIVING HEALTH MANAGEMENT INC,113,3223 DUKE STREET,,SAN DIEGO,SAN DIEGO,92110,619-222-1109,32.753019636678,-117.218528739916,San Diego County
-117.8850465,33.836058,438,1336785252,GOLDEN LIFE MANOR                  ,GOLDEN LIFE MANOR                  ,6,507 S CITADELL LANE,,ANAHEIM             ,Orange,92806,7148335011,33.835784079404,-117.88479026522,Orange County
-117.6513525,34.045875,439,1043956485,GOLDEN HORIZON SENIOR CARE LLC,GOLDEN HORIZON SENIOR CARE,22,1524 S EUCLID AVE,,ONTARIO,SAN BERNARDINO,91762,786-564-3771,34.045875,-117.6513525,San Bernardino County
-118.110186,34.0176060000001,440,1154710358,GOLDEN MANOR RETIREMENT CENT       ,GOLDEN MANOR RETIREMENT CENT       ,160,1109 WEST BEVERLY BLVD,,MONTEBELLO          ,Los Angeles,90640,3237243870,34.018017048532,-118.110070329736,Los Angeles County
-117.0683505,33.0998220000001,441,1609642578,GOLDEN SUNSET VILLA LLC,GOLDEN SUNSET VILLA SENIOR LIVING,6,1995 SUNSET DRIVE,,ESCONDIDO,SAN DIEGO,92025,760-755-7340,33.100046132091,-117.068197111172,San Diego County
-117.8702955,33.842628,442,1588044028,GOLDEN WAY CARE INC                ,GOLDEN TUSCANY CARE                ,6,2825 EAST DUTCH AVE,,ANAHEIM             ,Orange,92806,7142346348,33.842425493219,-117.8702955,Orange County
-118.4112765,34.0235910000001,443,1538445499,3535 OVERLAND AVENUE LLC           ,GOLDEN MANOR REST HOME             ,98,3535 OVERLAND AVE,,LOS ANGELES         ,Los Angeles,90034,3108360510,34.02377447986,-118.410942145882,Los Angeles County
-116.926807709,32.7544744690001,444,1104224153,CHALDEAN SIS DAUG MARY IMMAC       ,GOOD SAMARITAN RETIREMENT          ,70,1515 JAMACHA WAY,,EL CAJON            ,San Diego ,92019,6195901515,32.754474468534,-116.926807709331,San Diego County
-117.179118,34.0521390000001,445,1891432852,GOOD SHEPHERD MANOR LLC,GOOD SHEPHERD MANOR LLC,41,302 NORDINA ST,,REDLANDS,San Bernardino,92373,909-991-6939,34.052277720498,-117.178869476571,San Bernardino County
-122.1966315,37.7728470000001,446,1104357102,KOOBAMO LLC,GOOD SHEPHERD VISTA,22,5472 FOOTHILL BLVD,,OAKLAND,ALAMEDA,94601,408-202-2236,37.772650192913,-122.196646335969,Alameda County
-117.951174,33.691626,447,1902548696,WELLSPRING SENIOR HOME CARE,GOOD HANDS HOME CARE,6,18674 SAN FELIPE STREET,,FOUNTAIN VALLEY,Orange,92708,7146007083,33.691621473772,-117.951403328871,Orange County
-117.089127,33.6040380000001,448,1770229924,GRACE HOME CARE INC,GRACE HOME ATHENA,6,35591 ATHENA CT,,WINCHESTER,RIVERSIDE,92596,951-325-7199,33.60404403497,-117.08882315601,Riverside County
-117.301338,34.483212,449,1871256404,GOLDEN YEARS ELDERLY CARE INC,GOLDEN YEARS ELDERLY CARE,6,12772 HAWKS HILL ST,,VICTORVILLE,San Bernardino,92395,7609515043,34.483215352761,-117.301100456864,San Bernardino County
-117.080658,33.6095460000001,450,1770229924,GRACE HOME CARE INC,GRACE HOME TAVEL,6,35224 TAVEL ST,,WINCHESTER,RIVERSIDE,92596,951-926-1101,33.609646834295,-117.080970225893,Riverside County
-117.8093925,33.7786830000001,451,1164073052,GRACIOUS CARE HOME INC.            ,GRACIOUS CARE HOME 1               ,6,4110 E JORDAN AVE,,ORANGE              ,Orange,92869,7142895429,33.778856505396,-117.8093925,Orange County
-117.934182,33.9383340000001,452,1700532298,GRACE RETIREMENT VILLAGE INC,GRACE RETIREMENT VILLAGE,340,1100 E WHITTIER BLVD,,LA HABRA,Orange,90631,562-694-6515,33.938815624156,-117.933719821859,Orange County
-117.8248185,33.7511700000001,453,1104438142,GRACIOUS CARE HOME INC,GRACIOUS CARE HOME 3,6,17602 AMAGANSET WAY,,TUSTIN,ORANGE,92780,714-368-4659,33.751341745196,-117.824821266028,Orange County
-121.3975755,38.6063100000001,454,1154773406,GHC OF SAC-RCFE LLC                ,GRAMERCY COURT                     ,85,2200 GRAMERCY DRIVE,,SACRAMENTO          ,Sacramento,95825,9164822200,38.60631,-121.3975755,Sacramento County
-117.8257095,33.751107,455,1710599030,GRACIOUS CARE HOME INC,GRACIOUS CARE HOME 2,6,14661 BROOKLINE WAY,,TUSTIN,Orange,92780,714-368-4627,33.751107,-117.825387970194,Orange County
-117.6635565,33.592725,456,1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE #6,6,26722 PEPITA,,MISSION VIEJO,ORANGE,92691,949-533-5938,33.592884759074,-117.663474105892,Orange County
-117.3489975,33.969519,457,1083309033,INLAND CARE SERVICE INC,GRANDVIEW MANOR,82,4411 CHICAGO AVE,,RIVERSIDE,RIVERSIDE,92507,951-781-8400,33.969523693866,-117.348544122857,Riverside County
-117.6613245,33.6115800000001,458,1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE #8,6,24172 VIA LUISA,,MISSION VIEJO,ORANGE,92691,949-533-5938,33.611711344423,-117.661502363985,Orange County
-117.6827895,33.611526,459,1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE 1,6,24132 DELPHI STREET,,MISSION VIEJO,ORANGE,92691,949-533-5938,33.611695314444,-117.682996868285,Orange County
-117.6836265,33.608502,460,1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE #7,6,24332 SPARTAN ST,,MISSION VIEJO,ORANGE,92691,949-533-5938,33.608661088522,-117.683793970425,Orange County
-117.682875,33.603057,461,1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE 2,6,25642 AURORA WAY,,MISSION VIEJO,ORANGE,92691,949-533-5938,33.603220698569,-117.682789085492,Orange County
-117.683199,33.6035160000001,462,1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE 3,6,24695 DORIA AVE,,MISSION VIEJO,ORANGE,92691,949-533-5938,33.603464618934,-117.682971766605,Orange County
-117.682416,33.611814,463,1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE 4,6,25665 SABINA AVE,,MISSION VIEJO,ORANGE,92691,949-533-5938,33.611671675284,-117.682619344971,Orange County
-118.114623,34.1537940000001,464,1427786862,"GRANT SERENITY HOMES OF PASADENA, INC.","GRANT SERENITY HOMES OF PASADENA, INC.",6,1745 WAGNER STREET,,PASADENA,LOS ANGELES,91106,626-314-2009,34.153553607017,-118.114620317791,Los Angeles County
-118.2386745,34.141329,465,1295475648,GRANT SERENITY HOMES INC,GRANT SERENITY HOMES INC,6,409 WING STREET,,GLENDALE,Los Angeles,91205,818-396-4011,34.141327658895,-118.238439136159,Los Angeles County
-118.4677875,34.1965080000001,466,1104589506,GRANT SERENITY HOMES OF SF VALLEY,GRANT SERENITY HOMES OF SF VALLEY,6,6928 PEACH AVE,,VAN NUYS,LOS ANGELES,91406,818-208-9316,34.196503892867,-118.468360319263,Los Angeles County
-118.3252725,34.172622,467,1407584840,"GRANT SERENITY OF BURBANK, INC","GRANT SERENITY OF BURBANK, INC",6,436 N. REESE PLACE,,BURBANK,LOS ANGELES,91506,818-433-7704,34.172537091321,-118.325527561314,Los Angeles County
-118.0945935,34.1537760000001,468,1679201016,GRANT SERENITY HOMES OF SIERRA MADRE INC,GRANT SERENITY HOMES OF SIERRA MADRE,6,425 N SIERRA MADRE BLVD,,PASADENA,LOS ANGELES,91107,626-314-3834,34.153748004443,-118.094319830861,Los Angeles County
-117.597159,33.945885,469,1194374892,GRATEFUL HEART HOME CARE INC       ,GRATEFUL HEART HOME CARE INC       ,6,14223 POINTER LOOP,,EASTVALE            ,Riverside,92880,9514271800,33.945694479341,-117.597159,Riverside County
-121.70277,37.920267,470,1194482307,SARKA LLC,GREEN FEATHERS ASSISTED LIVING,6,528 COCONUT PL,,BRENTWOOD,Contra Costa,94513,5103315774,37.920443522881,-121.70277,Contra Costa County
-119.818809,36.829773,471,1366828766,TWILIGHT HOMES INC,GREEN VILLA,6,1463 W. SIERRA AVE,,FRESNO,FRESNO,93711-1906,559-439-5760,36.829982379941,-119.818812101304,Fresno County
-118.588077,34.192908,472,1982206413,GRETCHEN MANOR INC,GRETCHEN HAVEN,6,20849 GRETCHEN STREET,,WINNETKA,Los Angeles,91306,8189928590,34.192691746898,-118.587888071902,Los Angeles County
-117.0244935,32.7775500000001,473,1013623073,VISTA LA MESA SENIOR LIVING INC,GROSSMONT GARDENS SENIOR LIVING,425,5480 MARENGO AVE,,LA MESA,SAN DIEGO,91942,619-463-0281,32.777586964193,-117.023026247849,San Diego County
-117.963351,33.653088,474,1235845959,DL CARE FACILITY LLC,GUARDIAN SENIOR HOME ON COMPASS,6,21302 COMPASS LN,,HUNTINGTON BEACH,ORANGE,92646,714-679-2590,33.653091604218,-117.963596170668,Orange County
-117.022086,32.7691080000001,475,1073213294,VISTA LA MESA SENIOR LIVING INC,GROSSMONT GARDENS MEMORY CARE,56,4960 MILLS STREET,,LA MESA,SAN DIEGO,91942,619-644-1100,32.769113699694,-117.021716693346,San Diego County
-117.9319095,33.692913,476,1144936865,MK CARE FACILITY LLC,GUARDIAN SENIOR HOME ON NEVADA,6,3327 NEVADA AVE,,COSTA MESA,ORANGE,92626,714-679-2590,33.692921717179,-117.931695593831,Orange County
-117.035298,32.687712,477,1972982213,TERESITA PEDROSO                   ,GROVEVIEW BOARD AND CARE           ,6,2204 GROVEVIEW RD,,SAN DIEGO           ,San Diego ,92139,6194343881,32.687742426309,-117.035063893444,San Diego County
-116.937612,32.832747,478,1891167912,HABILITATIVE HOMES RESIDENT        ,HABILITATIVE HOMES RESIDENTI       ,6,11775 WALNUT RD,,LAKESIDE            ,San Diego ,92040,6192704484,32.83280843935,-116.937743847337,San Diego County
-118.1475045,33.7887000000001,479,1952711533,"LA CASA PRIMAVERA, LLC             ",HACIENDA GRANDE SENIOR             ,120,1740 GRAND AVE,,LONG BEACH          ,Los Angeles,90804,5625977753,33.7887,-118.148032978995,Los Angeles County
-116.924202,33.7488480000001,480,1376236406,CHATEAU BATTISTE LEAS-HEM,HACIENDA SENIOR LIVING,66,161 N HEMET ST,,HEMET,RIVERSIDE,92544,951-927-6817,33.748855878989,-116.92387393231,Riverside County
-119.0483145,35.336781,481,1770296758,HALLMARK SENIOR LIVING LLC,HALLMARK OF BAKERSFIELD,99,2001 AKERS ROAD,,BAKERSFIELD,KERN,93309,661-834-0200,35.336781,-119.047787026833,Kern County
-117.8017965,34.0356780000001,482,1750911228,HHL CARE CORPORATION               ,HAPPY HOME CARE FOR ELDERLY        ,6,23801 SAPPHIRE CANYON RD,,DIAMOND BAR         ,Los Angeles,91765,9092172011,34.035659895089,-117.802000012609,Los Angeles County
-117.925218,33.84756,483,1568231371,ANAHEIM PALACE INC,HARBOR HEIGHTS ASSISTED LIVING AND MEMORY CARE,199,525 W LA PALMA AVE,,ANAHEIM,ORANGE,92801,714-459-3353,33.847223466588,-117.925218,Orange County
-121.3412265,38.7078030000001,484,1104353598,"HARSTON LOVING CARE, INC           ","HARSTON LOVING CARE, INC           ",6,5205 HARSTON WAY,,ANTELOPE            ,Sacramento,95843,8585836431,38.707803,-121.3412265,Sacramento County
-121.3403445,38.63088,485,1417729120,HARJIT AND NAVGEET RCFE LLC,HARJIT AND NAVGEET RCFE,6,5324 NYODA WAY,,CARMICHAEL,SACRAMENTO,95608,951-775-4933,38.63088,-121.3403445,Sacramento County
-121.367349,38.646513,486,1417729120,HARJIT AND NAVGEET RCFE LLC,HARJIT AND NAVGEET RCFE II,6,4400 BELMONT PLACE LANE,,SACRAMENTO,SACRAMENTO,95841,951-775-4933,38.646513,-121.367349,Sacramento County
-118.522827,34.2192600000001,487,1164805941,HARTLAND CARE INC                  ,HARTLAND CARE INC                  ,6,8224 ZELZAH AVE,,RESEDA              ,Los Angeles,91335,8186975363,34.219362426857,-118.523029506781,Los Angeles County
-118.0115865,33.831126,488,1285092106,HARVEST RETIREMENT CORP            ,HARVEST RETIREMENT                 ,106,9011 KNOTT AVE,,BUENA PARK          ,Orange,90620,7148214130,33.831126,-118.010975962173,Orange County
-118.3070565,34.0062390000001,489,1679282891,HOPE HOUSE LLC,HARVARD HOPE HOUSE,6,4239 S HARVARD BLVD,,LOS ANGELES,LOS ANGELES,90062,323-812-0788,34.006235898696,-118.306783417595,Los Angeles County
-118.283661,33.942141,490,1265186381,GORDONS GRACE II CO,GORDONS GRACE II,6,524 W 104TH ST,,LOS ANGELES,LOS ANGELES,90044-4402,323-599-0269,33.942304530931,-118.283658150153,Los Angeles County
-118.0925685,33.9036390000001,491,1215161740,HOME FOR LIFE FOUNDATION           ,HARVEST HOUSE                      ,8,14029 S HARVEST AVE,,NORWALK             ,Los Angeles,90650,3103377417,33.903640424924,-118.092336237463,Los Angeles County
-118.0568385,33.8435190000001,492,1649966680,HEALING STEPS GUEST HOMES LLC,HEALING STEPS GUEST HOMES,6,8184 CAROB STREET,,CYPRESS,ORANGE,90630,657-256-1233,33.843519,-118.057071013994,Orange County
-121.224204,38.702385,493,1174010359,"CHIWEN ENTERPRISES, LLC            ",HAZEL PARK SENIOR RESIDENTIA       ,85,7540 HAZEL AVENUE,,ORANGEVALE          ,Sacramento,95662,9168050108,38.702385,-121.224204,Sacramento County
-118.3604175,33.9212430000001,494,1598338725,HAWTHORNE TERRACE CARE HOME LLC,HAWTHORNE TERRACE CARE HOME,14,4760 W 123RD STREET,,HAWTHORNE,Los Angeles,90250,3102729803,33.921406530931,-118.3604175,Los Angeles County
-118.362969,34.0768170000001,495,1982001004,HAYWORTH PROPERTIES LLC            ,HAYWORTH TERRACE                   ,111,325 N HAYWORTH AVE,,LOS ANGELES         ,Los Angeles,90048,3236553101,34.076822615875,-118.362660210687,Los Angeles County
-117.970623,33.9568380000001,496,1689349540,MOMINA SERVICES LLC,HEIGHTS SENIOR CARE,6,690 PICAACHO DR,,LA HABRA HEIGHTS,LOS ANGELES,90631,562-228-3063,33.9572396608,-117.971427411248,Los Angeles County
