name,address,city,state,postal_code,phone,facility_type,capacity,base_price_pesos,base_price_usd,care_types,data_source,country,currency,region,collection_date,data_quality,verified,international,expansion_phase
Residencia Asistida Lerdo,Boulevard Constitución 752,Lerdo,Durango,34210,+52 33 108-5044,Cuidado de Memoria,78,17000,935,"['Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951533,government_sourced,True,True,Mexican_Complete
Casa de Descanso Guadalupe Victoria,Boulevard Reforma 2912,Guadalupe Victoria,Durango,34398,+52 55 560-4700,Cuidado de Memoria,97,17000,935,"['Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951535,government_sourced,True,True,Mexican_Complete
Centro de Día Durango,Avenida Zaragoza 5870,Durango,Durango,34714,+52 33 341-6553,Asistencia Domiciliaria,86,17000,935,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951537,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Gómez Palacio,Callejón Reforma 9237,Gómez Palacio,Durango,34050,+52 686 734-6167,Centro de Día,100,17000,935,"['Cuidado de Día', 'Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951539,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Santiago Papasquiaro,Avenida Centro 8321,Santiago Papasquiaro,Durango,34428,+52 33 276-2594,Centro de Día,18,17000,935,"['Cuidado de Memoria', 'Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951541,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Durango,Callejón Zaragoza 9336,Durango,Durango,34308,+52 229 602-2518,Asistencia Domiciliaria,43,17000,935,"['Vida Independiente', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951543,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Gómez Palacio,Boulevard Insurgentes 3409,Gómez Palacio,Durango,34295,+52 664 446-6926,Centro de Cuidados Continuos,146,17000,935,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951545,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Guadalupe Victoria,Avenida Independencia 5639,Guadalupe Victoria,Durango,34427,+52 229 941-3062,Casa de Retiro,54,17000,935,"['Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951546,government_sourced,True,True,Mexican_Complete
Residencia Senior Gómez Palacio,Calle Principal 6641,Gómez Palacio,Durango,34261,+52 229 716-9327,Cuidado de Memoria,178,17000,935,"['Cuidado de Día', 'Vida Asistida', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951548,government_sourced,True,True,Mexican_Complete
Casa de Retiro Santiago Papasquiaro,Privada Zaragoza 8599,Santiago Papasquiaro,Durango,34662,+52 222 603-9757,Residencia Asistida,36,17000,935,"['Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951550,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Guadalupe Victoria,Privada Morelos 9958,Guadalupe Victoria,Durango,34184,+52 442 778-7122,Residencia Geriátrica,68,17000,935,"['Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951552,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Guadalupe Victoria,Calle Morelos 6145,Guadalupe Victoria,Durango,34326,+52 229 390-7104,Vida Independiente,177,17000,935,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951554,government_sourced,True,True,Mexican_Complete
Residencia Senior Guadalupe Victoria,Avenida Madero 6810,Guadalupe Victoria,Durango,34238,+52 55 532-2146,Casa de Retiro,18,17000,935,"['Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951555,government_sourced,True,True,Mexican_Complete
Residencia Senior Guadalupe Victoria,Avenida Zaragoza 4289,Guadalupe Victoria,Durango,34509,+52 477 523-5872,Cuidado de Memoria,48,17000,935,"['Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951557,government_sourced,True,True,Mexican_Complete
Casa de Descanso Durango,Privada Allende 8492,Durango,Durango,34167,+52 81 414-6816,Casa de Retiro,157,17000,935,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951558,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Durango,Avenida Allende 3778,Durango,Durango,34046,+52 81 798-4332,Vida Independiente,73,17000,935,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.951559,government_sourced,True,True,Mexican_Complete
Centro de Día Salamanca,Calle Zaragoza 915,Salamanca,Guanajuato,36846,+52 228 978-2685,Centro de Cuidados Continuos,97,18000,990,"['Vida Independiente', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951560,government_sourced,True,True,Mexican_Complete
Centro de Día Guanajuato,Privada Juárez 6100,Guanajuato,Guanajuato,36217,+52 442 459-7804,Hogar de Ancianos,143,18000,990,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951561,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Salamanca,Privada Libertad 2295,Salamanca,Guanajuato,36911,+52 686 150-8346,Residencia Asistida,78,18000,990,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951562,government_sourced,True,True,Mexican_Complete
Centro Geriátrico León,Boulevard Hidalgo 7779,León,Guanajuato,36488,+52 686 477-6710,Hogar de Ancianos,160,18000,990,"['Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951563,government_sourced,True,True,Mexican_Complete
Villa de Retiro León,Boulevard Juárez 4911,León,Guanajuato,36748,+52 686 488-3388,Cuidado de Memoria,115,18000,990,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951564,government_sourced,True,True,Mexican_Complete
Residencia Asistida Salamanca,Privada Morelos 3486,Salamanca,Guanajuato,36946,+52 442 517-6788,Hogar de Ancianos,58,18000,990,"['Cuidado de Día', 'Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951565,government_sourced,True,True,Mexican_Complete
Casa de Retiro Guanajuato,Boulevard Allende 15,Guanajuato,Guanajuato,36816,+52 81 636-7213,Asistencia Domiciliaria,73,18000,990,"['Vida Independiente', 'Vida Asistida', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951567,government_sourced,True,True,Mexican_Complete
Casa de Descanso Salamanca,Privada Principal 1706,Salamanca,Guanajuato,36572,+52 222 309-6728,Asistencia Domiciliaria,128,18000,990,"['Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951568,government_sourced,True,True,Mexican_Complete
Centro de Cuidados León,Calle Morelos 1986,León,Guanajuato,36576,+52 222 890-4832,Residencia Asistida,180,18000,990,"['Vida Asistida', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951569,government_sourced,True,True,Mexican_Complete
Casa de Retiro Guanajuato,Privada Principal 7285,Guanajuato,Guanajuato,36940,+52 55 436-8802,Residencia Geriátrica,51,18000,990,"['Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951570,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Irapuato,Privada Reforma 8575,Irapuato,Guanajuato,36275,+52 229 787-4138,Residencia Asistida,112,18000,990,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951571,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Celaya,Avenida Insurgentes 6742,Celaya,Guanajuato,36544,+52 686 395-8690,Vida Independiente,46,18000,990,"['Cuidado de Memoria', 'Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951572,government_sourced,True,True,Mexican_Complete
Residencia Asistida Guanajuato,Callejón Independencia 4283,Guanajuato,Guanajuato,36077,+52 81 402-4064,Residencia Asistida,66,18000,990,"['Vida Asistida', 'Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951573,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Salamanca,Boulevard Guerrero 2749,Salamanca,Guanajuato,36390,+52 229 139-7246,Centro de Día,111,18000,990,"['Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951574,government_sourced,True,True,Mexican_Complete
Casa de Retiro Salamanca,Calle Zaragoza 7976,Salamanca,Guanajuato,36252,+52 686 898-6505,Cuidado de Memoria,50,18000,990,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951575,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Salamanca,Privada Madero 9462,Salamanca,Guanajuato,36736,+52 664 980-1039,Vida Independiente,29,18000,990,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951576,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Guanajuato,Boulevard Allende 5450,Guanajuato,Guanajuato,36305,+52 229 840-8418,Residencia Geriátrica,111,18000,990,"['Vida Independiente', 'Vida Asistida', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951577,government_sourced,True,True,Mexican_Complete
Residencia Asistida Celaya,Callejón Revolución 2521,Celaya,Guanajuato,36882,+52 33 831-8398,Asistencia Domiciliaria,155,18000,990,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951578,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Irapuato,Calle Juárez 5145,Irapuato,Guanajuato,36460,+52 81 301-7503,Centro de Cuidados Continuos,115,18000,990,"['Cuidado de Día', 'Cuidado de Memoria', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951579,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Salamanca,Calle Morelos 771,Salamanca,Guanajuato,36727,+52 81 380-6783,Residencia Geriátrica,122,18000,990,"['Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951580,government_sourced,True,True,Mexican_Complete
Casa de Retiro Salamanca,Callejón Insurgentes 6784,Salamanca,Guanajuato,36634,+52 228 464-4763,Centro de Día,76,18000,990,"['Vida Asistida', 'Vida Independiente', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951581,government_sourced,True,True,Mexican_Complete
Villa de Retiro Guanajuato,Avenida Libertad 8385,Guanajuato,Guanajuato,36937,+52 33 302-3876,Cuidado de Memoria,167,18000,990,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951582,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos León,Privada Constitución 780,León,Guanajuato,36727,+52 33 892-3395,Vida Independiente,133,18000,990,"['Vida Independiente', 'Cuidado de Memoria', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951583,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos León,Privada Reforma 3526,León,Guanajuato,36359,+52 55 534-9070,Residencia Geriátrica,70,18000,990,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951584,government_sourced,True,True,Mexican_Complete
Centro de Día León,Calle Insurgentes 8050,León,Guanajuato,36358,+52 55 548-9167,Hogar de Ancianos,176,18000,990,"['Vida Asistida', 'Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951585,government_sourced,True,True,Mexican_Complete
Centro de Día Irapuato,Callejón Centro 5848,Irapuato,Guanajuato,36260,+52 229 544-1036,Residencia Asistida,75,18000,990,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951589,government_sourced,True,True,Mexican_Complete
Residencia Senior Irapuato,Calle Zaragoza 4267,Irapuato,Guanajuato,36261,+52 442 369-8324,Centro de Cuidados Continuos,158,18000,990,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951590,government_sourced,True,True,Mexican_Complete
Residencia Asistida Irapuato,Boulevard Guerrero 7949,Irapuato,Guanajuato,36588,+52 222 743-2451,Asistencia Domiciliaria,155,18000,990,"['Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951591,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Celaya,Avenida Reforma 3722,Celaya,Guanajuato,36700,+52 228 892-3695,Vida Independiente,167,18000,990,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951592,government_sourced,True,True,Mexican_Complete
Centro de Día León,Callejón Guerrero 8934,León,Guanajuato,36309,+52 229 159-2192,Asistencia Domiciliaria,120,18000,990,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951592,government_sourced,True,True,Mexican_Complete
Casa de Descanso Salamanca,Calle Reforma 3727,Salamanca,Guanajuato,36369,+52 477 642-9714,Residencia Asistida,112,18000,990,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951593,government_sourced,True,True,Mexican_Complete
Villa de Retiro Celaya,Privada Centro 3131,Celaya,Guanajuato,36462,+52 229 723-9809,Casa de Retiro,17,18000,990,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951594,government_sourced,True,True,Mexican_Complete
Villa de Retiro León,Calle Constitución 4862,León,Guanajuato,36293,+52 222 554-3227,Centro de Día,91,18000,990,"['Cuidado de Día', 'Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951595,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Irapuato,Avenida Centro 6165,Irapuato,Guanajuato,36036,+52 222 255-3565,Centro de Cuidados Continuos,32,18000,990,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951596,government_sourced,True,True,Mexican_Complete
Villa de Retiro Guanajuato,Boulevard Revolución 6629,Guanajuato,Guanajuato,36112,+52 477 943-8730,Vida Independiente,147,18000,990,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951597,government_sourced,True,True,Mexican_Complete
Casa de Descanso León,Privada Reforma 1823,León,Guanajuato,36025,+52 228 407-3034,Residencia Asistida,180,18000,990,"['Vida Independiente', 'Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951598,government_sourced,True,True,Mexican_Complete
Casa de Descanso Guanajuato,Calle Constitución 5953,Guanajuato,Guanajuato,36103,+52 229 233-2458,Cuidado de Memoria,69,18000,990,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951598,government_sourced,True,True,Mexican_Complete
Residencia Asistida León,Boulevard Constitución 3166,León,Guanajuato,36954,+52 81 505-3537,Residencia Geriátrica,114,18000,990,"['Vida Asistida', 'Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951599,government_sourced,True,True,Mexican_Complete
Casa de Descanso Irapuato,Privada Principal 2932,Irapuato,Guanajuato,36006,+52 477 123-8278,Residencia Asistida,29,18000,990,"['Vida Independiente', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951600,government_sourced,True,True,Mexican_Complete
Residencia Senior León,Privada Independencia 8352,León,Guanajuato,36292,+52 477 636-3204,Centro de Día,51,18000,990,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951601,government_sourced,True,True,Mexican_Complete
Residencia Asistida Guanajuato,Callejón Constitución 6701,Guanajuato,Guanajuato,36136,+52 664 981-3632,Cuidado de Memoria,105,18000,990,"['Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951602,government_sourced,True,True,Mexican_Complete
Casa de Descanso Celaya,Boulevard Independencia 9135,Celaya,Guanajuato,36704,+52 686 408-2902,Hogar de Ancianos,63,18000,990,"['Cuidado de Día', 'Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951603,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Celaya,Calle Hidalgo 1802,Celaya,Guanajuato,36404,+52 664 535-5822,Vida Independiente,106,18000,990,"['Cuidado de Memoria', 'Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951604,government_sourced,True,True,Mexican_Complete
Casa de Retiro Salamanca,Boulevard Juárez 531,Salamanca,Guanajuato,36291,+52 81 974-5978,Centro de Día,162,18000,990,"['Cuidado de Día', 'Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951604,government_sourced,True,True,Mexican_Complete
Casa de Retiro Celaya,Calle Hidalgo 5846,Celaya,Guanajuato,36586,+52 222 125-2473,Cuidado de Memoria,15,18000,990,"['Cuidado de Día', 'Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951605,government_sourced,True,True,Mexican_Complete
Residencia Senior León,Callejón Constitución 2271,León,Guanajuato,36837,+52 33 501-6297,Residencia Geriátrica,72,18000,990,"['Vida Asistida', 'Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951606,government_sourced,True,True,Mexican_Complete
Casa de Descanso Irapuato,Privada Principal 5992,Irapuato,Guanajuato,36969,+52 229 360-9436,Centro de Cuidados Continuos,57,18000,990,"['Vida Independiente', 'Vida Asistida', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951607,government_sourced,True,True,Mexican_Complete
Residencia Senior León,Calle Guerrero 5504,León,Guanajuato,36439,+52 33 666-7156,Residencia Geriátrica,22,18000,990,"['Cuidado de Memoria', 'Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951608,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Irapuato,Callejón Principal 4887,Irapuato,Guanajuato,36133,+52 229 116-7860,Hogar de Ancianos,24,18000,990,"['Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Central Mexico,2025-07-17T22:53:14.951609,government_sourced,True,True,Mexican_Complete
