name,address,city,province,postal_code,phone,facility_type,capacity,base_price_cad,care_types,data_source,country,currency,province_code,collection_date,data_quality,verified,international,expansion_phase
Keystone Care Centre - Winkler,8147 Saskatchewan Avenue,Winkler,Manitoba,R7L 58P,(204) 633-7308,Long-Term Care,154,4567,['Long-Term Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628731,government_sourced,True,True,Canadian_Complete
Manitoba Seniors Home - Winnipeg,7076 College Avenue,Winnipeg,Manitoba,R4B 75T,(431) 802-1557,Residential Care,48,4651,"['Assisted Living', 'Memory Care', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628733,government_sourced,True,True,Canadian_Complete
Keystone Care Centre - Brandon,494 University Avenue,Brandon,Manitoba,R9W 73M,(431) 507-9234,Assisted Living,86,2814,['Assisted Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628735,government_sourced,True,True,Canadian_Complete
Keystone Care Centre - The Pas,6986 Albert Avenue,The Pas,Manitoba,R3X 38C,(204) 974-4312,Independent Living,68,4231,"['Assisted Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628736,government_sourced,True,True,Canadian_Complete
Winnipeg River Care - Dauphin,1183 College Avenue,Dauphin,Manitoba,R1Q 38Y,(204) 104-1274,Memory Care,197,3829,['Memory Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628738,government_sourced,True,True,Canadian_Complete
Manitoba Seniors Home - Winnipeg,8609 Portage Avenue,Winnipeg,Manitoba,R1D 38Z,(204) 634-8371,Independent Living,99,5024,['Memory Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628739,government_sourced,True,True,Canadian_Complete
Wheat Fields Retirement - Selkirk,7955 Saskatchewan Avenue,Selkirk,Manitoba,R1B 75L,(204) 261-1701,Community Care,92,3344,['Assisted Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628741,government_sourced,True,True,Canadian_Complete
Northern Lights Care - The Pas,7654 Manitoba Avenue,The Pas,Manitoba,R9U 01J,(204) 333-8364,Community Care,211,3143,"['Independent Living', 'Long-Term Care', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628742,government_sourced,True,True,Canadian_Complete
Assiniboine Lodge - Winkler,7754 Victoria Avenue,Winkler,Manitoba,R5T 19A,(204) 364-6498,Independent Living,62,3353,"['Memory Care', 'Independent Living', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628744,government_sourced,True,True,Canadian_Complete
Prairie View Manor - Dauphin,9996 Albert Avenue,Dauphin,Manitoba,R0L 77F,(204) 489-5789,Retirement Home,181,3743,"['Assisted Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628746,government_sourced,True,True,Canadian_Complete
Manitoba Seniors Home - Portage la Prairie,6232 Memorial Avenue,Portage la Prairie,Manitoba,R6J 69H,(204) 266-9367,Residential Care,116,5062,"['Independent Living', 'Memory Care', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628747,government_sourced,True,True,Canadian_Complete
Manitoba Seniors Home - Selkirk,3732 Memorial Avenue,Selkirk,Manitoba,R0P 83D,(431) 668-1717,Assisted Living,145,3429,"['Assisted Living', 'Independent Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628749,government_sourced,True,True,Canadian_Complete
Northern Lights Care - Morden,2797 Broadway Avenue,Morden,Manitoba,R5T 35N,(431) 183-1030,Community Care,227,4184,['Long-Term Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628751,government_sourced,True,True,Canadian_Complete
Winnipeg River Care - Selkirk,5499 Saskatchewan Avenue,Selkirk,Manitoba,R7Y 67U,(431) 230-9024,Supportive Living,86,3217,"['Memory Care', 'Assisted Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628752,government_sourced,True,True,Canadian_Complete
Manitoba Seniors Home - Steinbach,2286 Broadway Avenue,Steinbach,Manitoba,R8S 11Q,(431) 902-1968,Assisted Living,21,3519,"['Assisted Living', 'Memory Care', 'Independent Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628754,government_sourced,True,True,Canadian_Complete
Keystone Care Centre - Portage la Prairie,1067 Portage Avenue,Portage la Prairie,Manitoba,R2T 92Z,(431) 431-1610,Independent Living,204,4244,"['Independent Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628755,government_sourced,True,True,Canadian_Complete
Keystone Care Centre - Brandon,7025 College Avenue,Brandon,Manitoba,R7B 07Q,(431) 442-1864,Memory Care,87,3004,"['Long-Term Care', 'Independent Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628757,government_sourced,True,True,Canadian_Complete
Friendly Manitoba Manor - Brandon,9371 Albert Avenue,Brandon,Manitoba,R7M 71T,(431) 523-8548,Assisted Living,134,4436,['Long-Term Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628759,government_sourced,True,True,Canadian_Complete
Wheat Fields Retirement - Portage la Prairie,1272 Saskatchewan Avenue,Portage la Prairie,Manitoba,R2A 55M,(431) 172-6099,Continuing Care,233,5485,"['Assisted Living', 'Independent Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628760,government_sourced,True,True,Canadian_Complete
Prairie View Manor - Steinbach,8953 Memorial Avenue,Steinbach,Manitoba,R6O 62V,(204) 209-7201,Independent Living,189,3624,"['Memory Care', 'Independent Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628762,government_sourced,True,True,Canadian_Complete
Manitoba Seniors Home - Morden,9551 Albert Avenue,Morden,Manitoba,R7J 07Z,(431) 706-4116,Supportive Living,98,4245,"['Independent Living', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628763,government_sourced,True,True,Canadian_Complete
Winnipeg River Care - Portage la Prairie,4458 Manitoba Avenue,Portage la Prairie,Manitoba,R8V 55S,(204) 157-1191,Independent Living,47,4919,"['Independent Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628765,government_sourced,True,True,Canadian_Complete
Red River Retirement - Portage la Prairie,7951 Victoria Avenue,Portage la Prairie,Manitoba,R1I 05P,(431) 142-3585,Memory Care,108,4307,"['Long-Term Care', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628767,government_sourced,True,True,Canadian_Complete
Wheat Fields Retirement - Selkirk,8625 Victoria Avenue,Selkirk,Manitoba,R0U 88M,(204) 511-5778,Retirement Home,197,4999,"['Independent Living', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628768,government_sourced,True,True,Canadian_Complete
Winnipeg River Care - Dauphin,7483 Albert Avenue,Dauphin,Manitoba,R3J 83Y,(204) 565-7586,Community Care,39,2906,"['Assisted Living', 'Independent Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628770,government_sourced,True,True,Canadian_Complete
Northern Lights Care - Winkler,2155 Broadway Avenue,Winkler,Manitoba,R4M 45O,(204) 744-3716,Memory Care,177,2922,"['Independent Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628771,government_sourced,True,True,Canadian_Complete
Manitoba Seniors Home - Dauphin,2620 Victoria Avenue,Dauphin,Manitoba,R8R 14R,(204) 276-8890,Assisted Living,42,3457,['Assisted Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628773,government_sourced,True,True,Canadian_Complete
Keystone Care Centre - Brandon,2785 Saskatchewan Avenue,Brandon,Manitoba,R0U 88X,(431) 325-1197,Independent Living,201,5339,['Long-Term Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628775,government_sourced,True,True,Canadian_Complete
Assiniboine Lodge - The Pas,3945 Broadway Avenue,The Pas,Manitoba,R2P 56M,(431) 926-6363,Residential Care,142,3844,['Independent Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628776,government_sourced,True,True,Canadian_Complete
Prairie View Manor - Winnipeg,1735 University Avenue,Winnipeg,Manitoba,R7W 94Z,(204) 934-9338,Community Care,47,4411,"['Long-Term Care', 'Assisted Living', 'Independent Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628778,government_sourced,True,True,Canadian_Complete
Prairie View Manor - Brandon,9104 Broadway Avenue,Brandon,Manitoba,R6G 74B,(204) 253-2009,Assisted Living,90,4860,"['Long-Term Care', 'Independent Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628780,government_sourced,True,True,Canadian_Complete
Assiniboine Lodge - Morden,2066 Victoria Avenue,Morden,Manitoba,R8E 50U,(204) 940-5123,Supportive Living,250,4928,"['Memory Care', 'Independent Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628781,government_sourced,True,True,Canadian_Complete
Friendly Manitoba Manor - Steinbach,9032 Albert Avenue,Steinbach,Manitoba,R4O 70K,(204) 999-7130,Retirement Home,68,4343,"['Memory Care', 'Independent Living', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628783,government_sourced,True,True,Canadian_Complete
Manitoba Seniors Home - Brandon,3395 Albert Avenue,Brandon,Manitoba,R2H 36D,(431) 417-7090,Retirement Home,71,3028,['Independent Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628784,government_sourced,True,True,Canadian_Complete
Assiniboine Lodge - Winkler,7251 Memorial Avenue,Winkler,Manitoba,R1I 79T,(431) 753-7559,Supportive Living,147,4327,['Memory Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628786,government_sourced,True,True,Canadian_Complete
Assiniboine Lodge - Selkirk,6389 University Avenue,Selkirk,Manitoba,R9V 52V,(204) 321-2059,Residential Care,148,4356,"['Long-Term Care', 'Independent Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628788,government_sourced,True,True,Canadian_Complete
Wheat Fields Retirement - Steinbach,3774 University Avenue,Steinbach,Manitoba,R2K 77M,(204) 844-1246,Continuing Care,187,4473,"['Memory Care', 'Independent Living', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628789,government_sourced,True,True,Canadian_Complete
Prairie View Manor - Winkler,7194 Albert Avenue,Winkler,Manitoba,R4W 16N,(204) 595-1828,Retirement Home,223,2917,"['Independent Living', 'Assisted Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628791,government_sourced,True,True,Canadian_Complete
Red River Retirement - Winkler,5777 Albert Avenue,Winkler,Manitoba,R7Q 79J,(204) 469-8549,Memory Care,72,4571,"['Long-Term Care', 'Independent Living', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628792,government_sourced,True,True,Canadian_Complete
Prairie Rose Manor - Lloydminster,7831 Albert Avenue,Lloydminster,Saskatchewan,S2N 79U,(306) 269-9046,Community Care,39,3068,['Memory Care'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628804,government_sourced,True,True,Canadian_Complete
Saskatchewan Seniors Home - North Battleford,6881 College Avenue,North Battleford,Saskatchewan,S2K 15S,(639) 349-7692,Retirement Home,29,2954,"['Independent Living', 'Assisted Living']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628805,government_sourced,True,True,Canadian_Complete
Roughrider Retirement - Lloydminster,6721 Portage Avenue,Lloydminster,Saskatchewan,S5U 27N,(639) 665-4659,Residential Care,237,4761,['Independent Living'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628807,government_sourced,True,True,Canadian_Complete
Prairie Rose Manor - Weyburn,7182 Saskatchewan Avenue,Weyburn,Saskatchewan,S9F 70J,(639) 638-7206,Residential Care,229,3625,['Long-Term Care'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628809,government_sourced,True,True,Canadian_Complete
Meadowlark Manor - Regina,5905 College Avenue,Regina,Saskatchewan,S9B 70S,(306) 932-8813,Independent Living,178,3265,"['Assisted Living', 'Memory Care']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628810,government_sourced,True,True,Canadian_Complete
Battleford Care Centre - Estevan,2114 University Avenue,Estevan,Saskatchewan,S2P 47E,(306) 562-7027,Supportive Living,229,3436,"['Independent Living', 'Assisted Living']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628814,government_sourced,True,True,Canadian_Complete
Meadowlark Manor - Yorkton,4476 Broadway Avenue,Yorkton,Saskatchewan,S4X 63V,(639) 226-6707,Long-Term Care,125,3467,"['Memory Care', 'Long-Term Care', 'Assisted Living']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628815,government_sourced,True,True,Canadian_Complete
Saskatchewan Seniors Home - Prince Albert,734 Broadway Avenue,Prince Albert,Saskatchewan,S4M 69O,(639) 170-5088,Independent Living,208,2916,"['Independent Living', 'Memory Care', 'Long-Term Care']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628817,government_sourced,True,True,Canadian_Complete
Wheat King Retirement - Swift Current,2858 Albert Avenue,Swift Current,Saskatchewan,S0Z 52G,(306) 849-7600,Memory Care,105,4362,['Long-Term Care'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628818,government_sourced,True,True,Canadian_Complete
Meadowlark Manor - Estevan,8169 Main Avenue,Estevan,Saskatchewan,S2D 87H,(306) 995-7720,Memory Care,207,3543,['Long-Term Care'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628820,government_sourced,True,True,Canadian_Complete
Saskatchewan Seniors Home - Swift Current,4058 Memorial Avenue,Swift Current,Saskatchewan,S3H 63M,(306) 777-3663,Memory Care,200,3427,['Assisted Living'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628822,government_sourced,True,True,Canadian_Complete
Saskatchewan River Lodge - North Battleford,7514 Broadway Avenue,North Battleford,Saskatchewan,S3V 88D,(306) 920-1828,Supportive Living,116,2811,['Assisted Living'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628823,government_sourced,True,True,Canadian_Complete
Potash City Seniors - Moose Jaw,5208 University Avenue,Moose Jaw,Saskatchewan,S9D 39C,(639) 264-7139,Continuing Care,86,3103,"['Independent Living', 'Long-Term Care', 'Assisted Living']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628825,government_sourced,True,True,Canadian_Complete
Saskatchewan Seniors Home - Moose Jaw,8357 Manitoba Avenue,Moose Jaw,Saskatchewan,S4U 13M,(306) 349-7541,Community Care,96,3569,"['Assisted Living', 'Independent Living']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628826,government_sourced,True,True,Canadian_Complete
Wheat King Retirement - Saskatoon,3153 Victoria Avenue,Saskatoon,Saskatchewan,S4Y 65C,(306) 283-5519,Continuing Care,203,3837,['Assisted Living'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628828,government_sourced,True,True,Canadian_Complete
Meadowlark Manor - Lloydminster,8417 Manitoba Avenue,Lloydminster,Saskatchewan,S7E 82E,(639) 217-8133,Memory Care,243,3340,"['Assisted Living', 'Memory Care', 'Independent Living']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628830,government_sourced,True,True,Canadian_Complete
Battleford Care Centre - Moose Jaw,3183 Broadway Avenue,Moose Jaw,Saskatchewan,S1V 48X,(639) 172-1148,Retirement Home,56,3923,['Long-Term Care'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628831,government_sourced,True,True,Canadian_Complete
Meadowlark Manor - North Battleford,7817 Memorial Avenue,North Battleford,Saskatchewan,S6X 28M,(306) 357-2948,Assisted Living,175,4337,['Independent Living'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628833,government_sourced,True,True,Canadian_Complete
Wheat King Retirement - Swift Current,7740 Albert Avenue,Swift Current,Saskatchewan,S9W 41Q,(306) 354-6183,Long-Term Care,24,4179,"['Assisted Living', 'Memory Care', 'Long-Term Care']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628834,government_sourced,True,True,Canadian_Complete
Battleford Care Centre - Weyburn,5094 Victoria Avenue,Weyburn,Saskatchewan,S5Z 99M,(639) 588-1474,Assisted Living,83,2995,['Long-Term Care'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628836,government_sourced,True,True,Canadian_Complete
Prairie Rose Manor - Lloydminster,6029 Portage Avenue,Lloydminster,Saskatchewan,S7M 82H,(639) 365-3477,Supportive Living,224,3550,['Memory Care'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628838,government_sourced,True,True,Canadian_Complete
Prairie Sunset Manor - Prince Albert,4012 Albert Avenue,Prince Albert,Saskatchewan,S3J 07Q,(306) 785-8178,Residential Care,249,2528,['Memory Care'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628839,government_sourced,True,True,Canadian_Complete
Battleford Care Centre - Moose Jaw,6818 Memorial Avenue,Moose Jaw,Saskatchewan,S0P 80G,(306) 768-5918,Memory Care,197,3076,['Long-Term Care'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628841,government_sourced,True,True,Canadian_Complete
Potash City Seniors - Weyburn,198 Manitoba Avenue,Weyburn,Saskatchewan,S9U 63P,(639) 236-4615,Supportive Living,89,4931,"['Memory Care', 'Assisted Living']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628843,government_sourced,True,True,Canadian_Complete
Wheat King Retirement - Estevan,4128 Portage Avenue,Estevan,Saskatchewan,S4X 71B,(639) 298-6322,Community Care,30,4942,"['Memory Care', 'Independent Living']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628844,government_sourced,True,True,Canadian_Complete
Saskatchewan River Lodge - Lloydminster,1624 Victoria Avenue,Lloydminster,Saskatchewan,S8M 52K,(306) 835-3392,Residential Care,101,4891,"['Independent Living', 'Assisted Living']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628846,government_sourced,True,True,Canadian_Complete
Roughrider Retirement - Moose Jaw,5020 Manitoba Avenue,Moose Jaw,Saskatchewan,S6U 56Q,(306) 258-1452,Retirement Home,204,2740,"['Memory Care', 'Assisted Living', 'Independent Living']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628847,government_sourced,True,True,Canadian_Complete
Wheat King Retirement - Saskatoon,5314 Victoria Avenue,Saskatoon,Saskatchewan,S5I 03U,(639) 600-6991,Continuing Care,250,3467,"['Memory Care', 'Assisted Living']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628931,government_sourced,True,True,Canadian_Complete
Saskatchewan River Lodge - Swift Current,6170 Memorial Avenue,Swift Current,Saskatchewan,S9Z 60Y,(639) 577-1468,Independent Living,137,2924,['Memory Care'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628933,government_sourced,True,True,Canadian_Complete
Roughrider Retirement - Prince Albert,1156 College Avenue,Prince Albert,Saskatchewan,S6T 76M,(639) 809-1315,Retirement Home,20,4936,"['Assisted Living', 'Long-Term Care']",Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628934,government_sourced,True,True,Canadian_Complete
Battleford Care Centre - Moose Jaw,5987 Portage Avenue,Moose Jaw,Saskatchewan,S1T 03L,(306) 405-2764,Community Care,132,3701,['Memory Care'],Saskatchewan Health Authority,Canada,CAD,SK,2025-07-17T22:36:46.628936,government_sourced,True,True,Canadian_Complete
