id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
237,Garden Village,9169 Edgewood Avenue,Kathleen,Peach,GA,30438,(478) 595-7943,Residential Care Facility,"Memory Care, Adult Day Care, Skilled Nursing, Respite Care",113,GA-PCH-44082,Georgia Department of Community Health,2024-01-22,83,False,True,True,https://www.kathleen-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.849897,-81.806932
238,Crawford Senior Living,6610 West Paces Ferry Road,Knoxville,Crawford,GA,34455,(404) 347-7022,Adult Day Care Center,"Assisted Living, Personal Care",62,GA-PCH-92415,Georgia Department of Community Health,2024-11-19,77,False,False,False,https://www.knoxville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.76632,-82.75447
239,Ridge Court,2638 Buford Highway,Zenith,Crawford,GA,30133,(912) 765-5223,Continuing Care Retirement Community,"Continuing Care, Respite Care",85,GA-PCH-96794,Georgia Department of Community Health,2024-04-14,96,False,True,False,https://www.zenith-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.897075,-84.93047
240,Manor Center,4195 Howell Mill Road,Knoxville,Crawford,GA,38846,(470) 361-8090,Independent Living Community,"Assisted Living, Continuing Care",71,GA-PCH-80441,Georgia Department of Community Health,2024-11-18,86,False,True,True,https://www.knoxville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.930423,-85.084905
241,Colonial Memory Care,9430 North Avenue,Roberta,Crawford,GA,30741,(478) 746-5988,Continuing Care Retirement Community,"Adult Day Care, Memory Care",147,GA-PCH-54528,Georgia Department of Community Health,2024-05-01,77,True,False,True,https://www.roberta-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.902394,-81.533743
242,Heritage Senior Living,9252 North Avenue,Roberta,Crawford,GA,39406,(678) 825-1339,Assisted Living Community,"Personal Care, Independent Living, Assisted Living",81,GA-PCH-19791,Georgia Department of Community Health,2024-08-12,89,True,False,True,https://www.roberta-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.404175,-84.208248
243,Plantation Village,108 Memorial Drive,Culloden,Monroe,GA,32783,(678) 211-2065,Personal Care Home,"Memory Care, Respite Care",130,GA-PCH-81860,Georgia Department of Community Health,2024-03-04,90,False,False,False,https://www.culloden-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.224884,-85.033445
244,Peach Court,6959 Peachtree Street,Culloden,Monroe,GA,32792,(706) 454-4133,Skilled Nursing Facility,"Personal Care, Continuing Care",102,GA-PCH-81152,Georgia Department of Community Health,2024-01-06,97,False,True,False,https://www.culloden-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.148533,-84.86055
245,Plantation Gardens,9952 Candler Road,Culloden,Monroe,GA,30836,(404) 269-8313,Adult Day Care Center,"Continuing Care, Respite Care, Personal Care",98,GA-PCH-77474,Georgia Department of Community Health,2024-02-23,94,False,True,False,https://www.culloden-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.488251,-84.302212
246,Haddock Gardens,7639 Northside Drive,Haddock,Jones,GA,37528,(912) 271-3097,Memory Care Facility,"Memory Care, Adult Day Care",35,GA-PCH-84305,Georgia Department of Community Health,2024-12-23,97,False,False,False,https://www.haddock-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.058201,-82.889812
247,Pine Commons,2633 Ponce de Leon Avenue,Haddock,Jones,GA,30164,(404) 527-7231,Independent Living Community,"Assisted Living, Respite Care",145,GA-PCH-37272,Georgia Department of Community Health,2024-02-03,97,True,False,False,https://www.haddock-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.762092,-85.250755
248,Oak Residence,3271 Marietta Street,Gray,Jones,GA,33373,(706) 589-3281,Residential Care Facility,"Respite Care, Assisted Living, Memory Care",94,GA-PCH-17497,Georgia Department of Community Health,2024-04-08,88,False,True,False,https://www.gray-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.977023,-83.965777
249,Colonial Estates,3435 Candler Road,Round Oak,Jones,GA,33770,(404) 418-3948,Skilled Nursing Facility,"Personal Care, Independent Living, Skilled Nursing, Memory Care",99,GA-PCH-91832,Georgia Department of Community Health,2024-04-16,96,True,False,False,https://www.roundoak-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.79039,-81.850035
250,Jones Retirement Community,4800 Buford Highway,Gray,Jones,GA,33944,(770) 992-8100,Independent Living Community,"Skilled Nursing, Personal Care, Assisted Living",83,GA-PCH-43654,Georgia Department of Community Health,2024-01-06,80,True,True,False,https://www.gray-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.826772,-81.191153
251,Maple Court,3931 Candler Road,Hardwick,Baldwin,GA,34736,(762) 932-7700,Independent Living Community,"Memory Care, Continuing Care, Personal Care, Skilled Nursing",99,GA-PCH-64363,Georgia Department of Community Health,2024-06-23,70,False,True,False,https://www.hardwick-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.621226,-85.362953
252,Garden Gardens,7036 Howell Mill Road,Hardwick,Baldwin,GA,39200,(404) 858-7072,Personal Care Home,"Personal Care, Independent Living, Respite Care, Assisted Living",159,GA-PCH-32419,Georgia Department of Community Health,2024-01-02,76,False,False,False,https://www.hardwick-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.701873,-81.989209
253,Baldwin Plaza,3165 North Avenue,Deepstep,Baldwin,GA,36894,(229) 709-5368,Continuing Care Retirement Community,"Continuing Care, Adult Day Care, Independent Living, Respite Care",141,GA-PCH-88544,Georgia Department of Community Health,2024-03-21,91,False,True,False,https://www.deepstep-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.210116,-85.294182
254,Manor Senior Living,7229 Memorial Drive,Deepstep,Baldwin,GA,37624,(912) 723-2352,Adult Day Care Center,"Memory Care, Independent Living, Assisted Living, Continuing Care",50,GA-PCH-38122,Georgia Department of Community Health,2024-07-23,75,False,True,False,https://www.deepstep-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.341956,-85.352756
255,Heritage Court,2221 Piedmont Avenue,Eatonton,Putnam,GA,32280,(478) 698-8943,Adult Day Care Center,"Assisted Living, Independent Living, Skilled Nursing, Continuing Care",94,GA-PCH-34595,Georgia Department of Community Health,2024-03-21,75,False,False,False,https://www.eatonton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.013458,-82.121994
256,Peach Manor,3326 West Paces Ferry Road,Sparta,Putnam,GA,34372,(678) 508-1216,Residential Care Facility,"Adult Day Care, Skilled Nursing, Assisted Living",124,GA-PCH-72154,Georgia Department of Community Health,2024-02-25,78,True,False,False,https://www.sparta-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.612055,-82.791282
257,Peach House,6899 Memorial Drive,Crooked Creek,Putnam,GA,36681,(770) 279-7925,Skilled Nursing Facility,"Skilled Nursing, Personal Care",79,GA-PCH-59698,Georgia Department of Community Health,2024-09-03,80,False,True,True,https://www.crookedcreek-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.306856,-82.135147
258,Eatonton Care Center,3573 Auburn Avenue,Eatonton,Putnam,GA,35792,(706) 682-1620,Residential Care Facility,"Memory Care, Assisted Living, Skilled Nursing",73,GA-PCH-60122,Georgia Department of Community Health,2024-10-03,72,False,False,False,https://www.eatonton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.53858,-83.469616
259,Putnam Assisted Living,7591 West Paces Ferry Road,Eatonton,Putnam,GA,31341,(478) 395-8437,Independent Living Community,"Continuing Care, Personal Care, Memory Care",93,GA-PCH-32755,Georgia Department of Community Health,2024-11-13,100,False,False,True,https://www.eatonton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.375492,-85.167206
260,Garden Place,7809 Northside Drive,Sparta,Hancock,GA,35674,(706) 804-9093,Residential Care Facility,"Skilled Nursing, Continuing Care, Independent Living",114,GA-PCH-20041,Georgia Department of Community Health,2024-09-16,98,False,True,True,https://www.sparta-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.721668,-82.058014
261,Valley Estates,5433 DeKalb Avenue,Sparta,Hancock,GA,37958,(470) 596-1014,Residential Care Facility,"Assisted Living, Skilled Nursing",86,GA-PCH-96951,Georgia Department of Community Health,2024-09-22,71,False,False,False,https://www.sparta-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.197945,-81.233037
262,Magnolia Home,5082 North Avenue,Devereux,Hancock,GA,33588,(770) 437-9254,Adult Day Care Center,"Independent Living, Memory Care, Continuing Care, Adult Day Care",147,GA-PCH-96094,Georgia Department of Community Health,2024-09-01,82,False,True,False,https://www.devereux-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.758516,-80.857624
263,Estate Center,4515 Piedmont Avenue,Mayfield,Hancock,GA,33956,(912) 800-2973,Assisted Living Community,"Skilled Nursing, Adult Day Care, Memory Care",101,GA-PCH-21884,Georgia Department of Community Health,2024-03-17,73,True,False,True,https://www.mayfield-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.991893,-82.014784
264,Valley Home,4137 Edgewood Avenue,Mayfield,Hancock,GA,36223,(470) 538-2244,Assisted Living Community,"Memory Care, Independent Living, Respite Care",24,GA-PCH-61135,Georgia Department of Community Health,2024-04-04,83,True,False,True,https://www.mayfield-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.539331,-83.344695
265,Hills Place,9682 Memorial Drive,Tennille,Washington,GA,35857,(404) 655-4568,Adult Day Care Center,"Adult Day Care, Personal Care, Skilled Nursing",147,GA-PCH-52488,Georgia Department of Community Health,2024-12-17,70,True,False,False,https://www.tennille-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.345553,-83.799815
266,Tennille Care Center,4461 Edgewood Avenue,Tennille,Washington,GA,38178,(762) 283-5793,Independent Living Community,"Memory Care, Assisted Living, Adult Day Care, Continuing Care",114,GA-PCH-98953,Georgia Department of Community Health,2024-01-11,81,False,True,False,https://www.tennille-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.255426,-82.797506
267,Peach Plaza,7531 Edgewood Avenue,Tennille,Washington,GA,32675,(762) 384-4283,Memory Care Facility,"Continuing Care, Memory Care, Respite Care, Assisted Living",162,GA-PCH-12477,Georgia Department of Community Health,2024-12-15,89,False,False,True,https://www.tennille-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.759072,-81.101868
268,Adrian Plaza,718 Edgewood Avenue,Adrian,Johnson,GA,35400,(229) 639-7488,Independent Living Community,"Respite Care, Personal Care, Adult Day Care",130,GA-PCH-71502,Georgia Department of Community Health,2024-10-05,77,True,False,True,https://www.adrian-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.283267,-82.40355
269,Village House,8542 Memorial Drive,Wrightsville,Johnson,GA,39161,(770) 746-8600,Assisted Living Community,"Assisted Living, Memory Care, Adult Day Care, Personal Care",42,GA-PCH-10862,Georgia Department of Community Health,2024-02-09,74,False,True,True,https://www.wrightsville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.316013,-83.301415
270,Garden Assisted Living,4388 Auburn Avenue,Swainsboro,Emanuel,GA,34531,(678) 685-1424,Assisted Living Community,"Continuing Care, Skilled Nursing, Assisted Living",87,GA-PCH-51660,Georgia Department of Community Health,2024-06-09,83,True,True,True,https://www.swainsboro-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.113148,-82.491886
271,Plantation Manor,8263 Spring Street,Garfield,Emanuel,GA,33626,(770) 857-7194,Skilled Nursing Facility,"Assisted Living, Independent Living, Respite Care, Personal Care",133,GA-PCH-88111,Georgia Department of Community Health,2024-07-04,78,False,True,False,https://www.garfield-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.396766,-81.161774
272,Garden Home,5878 Howell Mill Road,Stillmore,Emanuel,GA,34742,(770) 727-2048,Assisted Living Community,"Continuing Care, Assisted Living, Independent Living, Memory Care",40,GA-PCH-49562,Georgia Department of Community Health,2024-09-22,75,True,False,False,https://www.stillmore-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.830416,-84.754146
273,Plantation Senior Living,1628 Peachtree Street,Stillmore,Emanuel,GA,32762,(706) 530-8568,Continuing Care Retirement Community,"Skilled Nursing, Continuing Care",166,GA-PCH-93948,Georgia Department of Community Health,2024-02-23,97,False,False,False,https://www.stillmore-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.999881,-82.065497
274,Peach Gardens,7472 Candler Road,Swainsboro,Emanuel,GA,33542,(478) 889-3516,Adult Day Care Center,"Respite Care, Personal Care, Continuing Care",120,GA-PCH-36969,Georgia Department of Community Health,2024-09-25,70,False,True,False,https://www.swainsboro-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.312229,-81.291585
275,Village Residence,9970 Memorial Drive,Lothair,Treutlen,GA,38174,(229) 591-9613,Adult Day Care Center,"Independent Living, Respite Care, Assisted Living",80,GA-PCH-91669,Georgia Department of Community Health,2024-08-17,91,False,False,False,https://www.lothair-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.774786,-83.359432
276,Village Residence,5532 Moreland Avenue,Oriole,Treutlen,GA,32550,(762) 352-3795,Residential Care Facility,"Assisted Living, Independent Living, Adult Day Care, Memory Care",89,GA-PCH-54833,Georgia Department of Community Health,2024-04-15,77,True,False,False,https://www.oriole-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.229794,-85.341558
277,Soperton Estates,6196 Ponce de Leon Avenue,Soperton,Treutlen,GA,39211,(912) 237-3946,Memory Care Facility,"Continuing Care, Personal Care",80,GA-PCH-65318,Georgia Department of Community Health,2024-11-01,97,False,True,False,https://www.soperton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.161722,-82.65141
278,Soperton Manor,7985 Howell Mill Road,Soperton,Treutlen,GA,32887,(229) 917-7556,Residential Care Facility,"Assisted Living, Adult Day Care, Continuing Care, Skilled Nursing",113,GA-PCH-48934,Georgia Department of Community Health,2024-05-09,71,True,False,True,https://www.soperton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.272537,-83.875621
