id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,Prairie Point,1000 Main Street,Adams,Adams,IL,60001,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20001,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.adams-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
427,Heritage Care,1200 Lincoln Avenue,Wayne,Wayne,IL,60427,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20427,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.wayne-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
428,Riverside Living,1300 Oak Street,Wayne,Wayne,IL,60428,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20428,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.wayne-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
429,Prairie Point,1000 Main Street,White,White,IL,60429,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20429,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.white-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
430,Lincoln Manor,1100 State Street,White,White,IL,60430,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20430,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.white-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
431,Heritage Care,1200 Lincoln Avenue,White,White,IL,60431,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20431,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.white-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
432,Riverside Living,1300 Oak Street,White,White,IL,60432,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20432,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.white-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
433,Prairie Point,1000 Main Street,Whiteside,Whiteside,IL,60433,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20433,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.whiteside-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
434,Lincoln Manor,1100 State Street,Whiteside,Whiteside,IL,60434,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20434,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.whiteside-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
435,Heritage Care,1200 Lincoln Avenue,Whiteside,Whiteside,IL,60435,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20435,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.whiteside-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
436,Riverside Living,1300 Oak Street,Whiteside,Whiteside,IL,60436,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20436,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.whiteside-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
437,Prairie Point,1000 Main Street,Joliet,Will,IL,60437,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20437,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.will-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,41.495000000000005,-87.82690000000001
438,Lincoln Manor,1100 State Street,Joliet,Will,IL,60438,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20438,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.will-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,41.505,-87.8169
439,Heritage Care,1200 Lincoln Avenue,Joliet,Will,IL,60439,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20439,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.will-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,41.515,-87.8069
440,Riverside Living,1300 Oak Street,Joliet,Will,IL,60440,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20440,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.will-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,41.525,-87.79690000000001
441,Oak Grove,1400 Maple Avenue,Joliet,Will,IL,60441,(316) 404-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,29,IL-ALF-20441,Illinois Department of Public Health,2024-07-05,74,False,True,True,https://www.will-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,41.535000000000004,-87.7869
442,Meadowbrook,1500 Park Avenue,Joliet,Will,IL,60442,(317) 405-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,30,IL-ALF-20442,Illinois Department of Public Health,2024-08-06,75,False,False,False,https://www.will-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,41.545,-87.7769
443,Sunset Manor,1600 Church Street,Joliet,Will,IL,60443,(318) 406-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,31,IL-ALF-20443,Illinois Department of Public Health,2024-09-07,76,True,True,False,https://www.will-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,41.555,-87.7669
444,Garden View,1700 First Street,Joliet,Will,IL,60444,(319) 407-1007,Senior Living,Assisted Living; Independent Living; Memory Care,32,IL-ALF-20444,Illinois Department of Public Health,2024-10-08,77,False,False,False,https://www.will-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,41.565000000000005,-87.7569
445,Prairie Point,1000 Main Street,Marion,Williamson,IL,60445,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20445,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.williamson-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
446,Lincoln Manor,1100 State Street,Marion,Williamson,IL,60446,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20446,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.williamson-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
447,Heritage Care,1200 Lincoln Avenue,Marion,Williamson,IL,60447,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20447,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.williamson-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
448,Riverside Living,1300 Oak Street,Marion,Williamson,IL,60448,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20448,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.williamson-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
449,Prairie Point,1000 Main Street,Rockford,Winnebago,IL,60449,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20449,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.winnebago-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,42.2211,-89.134
450,Lincoln Manor,1100 State Street,Rockford,Winnebago,IL,60450,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20450,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.winnebago-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,42.2311,-89.124
451,Heritage Care,1200 Lincoln Avenue,Rockford,Winnebago,IL,60451,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20451,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.winnebago-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,42.241099999999996,-89.11399999999999
452,Riverside Living,1300 Oak Street,Rockford,Winnebago,IL,60452,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20452,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.winnebago-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,42.251099999999994,-89.104
453,Oak Grove,1400 Maple Avenue,Rockford,Winnebago,IL,60453,(316) 404-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,29,IL-ALF-20453,Illinois Department of Public Health,2024-07-05,74,False,True,True,https://www.winnebago-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,42.2611,-89.094
454,Meadowbrook,1500 Park Avenue,Rockford,Winnebago,IL,60454,(317) 405-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,30,IL-ALF-20454,Illinois Department of Public Health,2024-08-06,75,False,False,False,https://www.winnebago-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,42.2711,-89.08399999999999
455,Sunset Manor,1600 Church Street,Rockford,Winnebago,IL,60455,(318) 406-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,31,IL-ALF-20455,Illinois Department of Public Health,2024-09-07,76,True,True,False,https://www.winnebago-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,42.281099999999995,-89.074
456,Garden View,1700 First Street,Rockford,Winnebago,IL,60456,(319) 407-1007,Senior Living,Assisted Living; Independent Living; Memory Care,32,IL-ALF-20456,Illinois Department of Public Health,2024-10-08,77,False,False,False,https://www.winnebago-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,42.2911,-89.064
457,Prairie Point,1000 Main Street,Woodford,Woodford,IL,60457,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20457,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.woodford-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
458,Lincoln Manor,1100 State Street,Woodford,Woodford,IL,60458,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20458,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.woodford-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
459,Heritage Care,1200 Lincoln Avenue,Woodford,Woodford,IL,60459,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20459,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.woodford-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
460,Riverside Living,1300 Oak Street,Woodford,Woodford,IL,60460,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20460,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.woodford-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
