id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,Blue Ridge Manor,1000 Main Street,Burlington,Alamance,NC,27001,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60001,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.alamance-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.9932,-79.45280000000001
282,Carolina Pines Manor,1400 Oak Street,Robbinsville,Graham,NC,27282,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60282,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.graham-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
283,Smoky Mountain Village,1500 Maple Avenue,Robbinsville,Graham,NC,27283,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60283,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.graham-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
284,Blue Ridge Manor,1000 Main Street,Oxford,Granville,NC,27284,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60284,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.granville-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
285,Tar Heel Commons,1100 North Carolina Avenue,Oxford,Granville,NC,27285,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60285,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.granville-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
286,Piedmont Village,1200 State Street,Oxford,Granville,NC,27286,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60286,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.granville-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
287,Coastal Plains Care,1300 Church Street,Oxford,Granville,NC,27287,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60287,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.granville-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
288,Carolina Pines Manor,1400 Oak Street,Oxford,Granville,NC,27288,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60288,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.granville-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
289,Smoky Mountain Village,1500 Maple Avenue,Oxford,Granville,NC,27289,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60289,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.granville-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
290,Blue Ridge Manor,1000 Main Street,Snow Hill,Greene,NC,27290,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60290,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.greene-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
291,Tar Heel Commons,1100 North Carolina Avenue,Snow Hill,Greene,NC,27291,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60291,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.greene-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
292,Piedmont Village,1200 State Street,Snow Hill,Greene,NC,27292,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60292,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.greene-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
293,Coastal Plains Care,1300 Church Street,Snow Hill,Greene,NC,27293,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60293,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.greene-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
294,Carolina Pines Manor,1400 Oak Street,Snow Hill,Greene,NC,27294,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60294,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.greene-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
295,Smoky Mountain Village,1500 Maple Avenue,Snow Hill,Greene,NC,27295,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60295,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.greene-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
296,Blue Ridge Manor,1000 Main Street,Greensboro,Guilford,NC,27296,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60296,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.022600000000004,-79.83200000000001
297,Tar Heel Commons,1100 North Carolina Avenue,Greensboro,Guilford,NC,27297,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60297,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.0326,-79.822
298,Piedmont Village,1200 State Street,Greensboro,Guilford,NC,27298,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60298,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.0426,-79.812
299,Coastal Plains Care,1300 Church Street,Greensboro,Guilford,NC,27299,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60299,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.0526,-79.802
300,Carolina Pines Manor,1400 Oak Street,Greensboro,Guilford,NC,27300,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60300,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.0626,-79.792
301,Smoky Mountain Village,1500 Maple Avenue,Greensboro,Guilford,NC,27301,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60301,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.0726,-79.782
302,Research Triangle Commons,1600 Pine Street,Greensboro,Guilford,NC,27302,(710) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,46,NC-ALF-60302,North Carolina Department of Health and Human Services,2024-09-07,81,True,True,False,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.0826,-79.772
303,Queen City Manor,1700 Cedar Avenue,Greensboro,Guilford,NC,27303,(711) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,47,NC-ALF-60303,North Carolina Department of Health and Human Services,2024-10-08,82,False,False,False,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.092600000000004,-79.762
304,Outer Banks Village,1800 First Street,Greensboro,Guilford,NC,27304,(712) 208-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,48,NC-ALF-60304,North Carolina Department of Health and Human Services,2024-11-09,83,False,True,True,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.1026,-79.83200000000001
305,Appalachian Commons,1900 Second Street,Greensboro,Guilford,NC,27305,(713) 209-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,49,NC-ALF-60305,North Carolina Department of Health and Human Services,2024-03-10,84,True,False,False,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.1126,-79.822
306,Cape Fear Manor,2000 Third Street,Greensboro,Guilford,NC,27306,(714) 210-1010,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,50,NC-ALF-60306,North Carolina Department of Health and Human Services,2024-04-11,85,False,True,False,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.022600000000004,-79.812
307,Sandhills Village,2100 Fourth Street,Greensboro,Guilford,NC,27307,(715) 211-1011,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,51,NC-ALF-60307,North Carolina Department of Health and Human Services,2024-05-12,86,False,False,False,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.0326,-79.802
308,Triad Commons,2200 Franklin Street,Greensboro,Guilford,NC,27308,(716) 212-1012,Senior Living,Assisted Living; Personal Care; Hospice Care,52,NC-ALF-60308,North Carolina Department of Health and Human Services,2024-06-13,87,True,True,True,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.0426,-79.792
309,Triangle Manor,2300 Market Street,Greensboro,Guilford,NC,27309,(717) 213-1013,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,53,NC-ALF-60309,North Carolina Department of Health and Human Services,2024-07-14,88,False,False,False,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.0526,-79.782
310,Carolinas Village,2400 Trade Street,Greensboro,Guilford,NC,27310,(718) 214-1014,Senior Living,Assisted Living; Memory Care; Independent Living,54,NC-ALF-60310,North Carolina Department of Health and Human Services,2024-08-15,89,False,True,False,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.0626,-79.772
311,Old North State Commons,2500 College Street,Greensboro,Guilford,NC,27311,(719) 215-1015,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,55,NC-ALF-60311,North Carolina Department of Health and Human Services,2024-09-16,90,True,False,False,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.0726,-79.762
312,Dogwood Manor,2600 University Avenue,Greensboro,Guilford,NC,27312,(720) 216-1016,Senior Living,Continuing Care; Adult Day Services; Personal Care,56,NC-ALF-60312,North Carolina Department of Health and Human Services,2024-10-17,91,False,True,True,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.0826,-79.83200000000001
313,Magnolia Village,2700 Highland Avenue,Greensboro,Guilford,NC,27313,(721) 217-1017,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,57,NC-ALF-60313,North Carolina Department of Health and Human Services,2024-11-18,92,False,False,False,https://www.guilford-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,36.092600000000004,-79.822
314,Blue Ridge Manor,1000 Main Street,Halifax,Halifax,NC,27314,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60314,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.halifax-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
315,Tar Heel Commons,1100 North Carolina Avenue,Halifax,Halifax,NC,27315,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60315,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.halifax-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
316,Piedmont Village,1200 State Street,Halifax,Halifax,NC,27316,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60316,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.halifax-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
317,Coastal Plains Care,1300 Church Street,Halifax,Halifax,NC,27317,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60317,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.halifax-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
318,Carolina Pines Manor,1400 Oak Street,Halifax,Halifax,NC,27318,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60318,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.halifax-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
319,Smoky Mountain Village,1500 Maple Avenue,Halifax,Halifax,NC,27319,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60319,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.halifax-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
