id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,Hawkeye Manor,1000 Main Street,Greenfield,Adair,IA,50001,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70001,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.adair-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.280800000000006,-94.5005
227,Prairie Village,1200 Hawkeye Boulevard,Eldora,Hardin,IA,50227,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70227,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.hardin-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.346399999999996,-93.3554
228,Iowa River Village,1300 Cornfield Drive,Eldora,Hardin,IA,50228,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70228,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.hardin-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.356399999999994,-93.34540000000001
229,Cedar Rapids Commons,1400 Prairie Street,Eldora,Hardin,IA,50229,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70229,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.hardin-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.3664,-93.3354
230,Hawkeye Manor,1000 Main Street,Logan,Harrison,IA,50230,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70230,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.harrison-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5264,-95.87540000000001
231,Cornfield Commons,1100 Iowa Avenue,Logan,Harrison,IA,50231,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70231,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.harrison-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5364,-95.86540000000001
232,Prairie Village,1200 Hawkeye Boulevard,Logan,Harrison,IA,50232,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70232,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.harrison-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5464,-95.8554
233,Iowa River Village,1300 Cornfield Drive,Logan,Harrison,IA,50233,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70233,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.harrison-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5564,-95.84540000000001
234,Cedar Rapids Commons,1400 Prairie Street,Logan,Harrison,IA,50234,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70234,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.harrison-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5664,-95.8354
235,Hawkeye Manor,1000 Main Street,Mount Pleasant,Henry,IA,50235,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70235,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.henry-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.9264,-91.5754
236,Cornfield Commons,1100 Iowa Avenue,Mount Pleasant,Henry,IA,50236,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70236,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.henry-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.9364,-91.5654
237,Prairie Village,1200 Hawkeye Boulevard,Mount Pleasant,Henry,IA,50237,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70237,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.henry-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.9464,-91.55539999999999
238,Iowa River Village,1300 Cornfield Drive,Mount Pleasant,Henry,IA,50238,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70238,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.henry-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.956399999999995,-91.5454
239,Cedar Rapids Commons,1400 Prairie Street,Mount Pleasant,Henry,IA,50239,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70239,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.henry-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.9664,-91.5354
240,Hawkeye Manor,1000 Main Street,Cresco,Howard,IA,50240,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70240,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.howard-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.376400000000004,-92.2754
241,Cornfield Commons,1100 Iowa Avenue,Cresco,Howard,IA,50241,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70241,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.howard-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.3864,-92.2654
242,Prairie Village,1200 Hawkeye Boulevard,Cresco,Howard,IA,50242,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70242,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.howard-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.3964,-92.2554
243,Iowa River Village,1300 Cornfield Drive,Cresco,Howard,IA,50243,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70243,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.howard-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.4064,-92.2454
244,Cedar Rapids Commons,1400 Prairie Street,Cresco,Howard,IA,50244,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70244,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.howard-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.4164,-92.2354
245,Hawkeye Manor,1000 Main Street,Dakota City,Humboldt,IA,50245,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70245,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.humboldt-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.6764,-94.2754
246,Cornfield Commons,1100 Iowa Avenue,Dakota City,Humboldt,IA,50246,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70246,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.humboldt-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.6864,-94.2654
247,Prairie Village,1200 Hawkeye Boulevard,Dakota City,Humboldt,IA,50247,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70247,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.humboldt-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.6964,-94.2554
248,Iowa River Village,1300 Cornfield Drive,Dakota City,Humboldt,IA,50248,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70248,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.humboldt-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.706399999999995,-94.2454
249,Cedar Rapids Commons,1400 Prairie Street,Dakota City,Humboldt,IA,50249,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70249,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.humboldt-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.7164,-94.2354
250,Hawkeye Manor,1000 Main Street,Ida Grove,Ida,IA,50250,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70250,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.ida-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.3264,-95.47540000000001
251,Cornfield Commons,1100 Iowa Avenue,Ida Grove,Ida,IA,50251,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70251,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.ida-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.3364,-95.4654
252,Prairie Village,1200 Hawkeye Boulevard,Ida Grove,Ida,IA,50252,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70252,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.ida-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.346399999999996,-95.4554
253,Iowa River Village,1300 Cornfield Drive,Ida Grove,Ida,IA,50253,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70253,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.ida-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.356399999999994,-95.4454
254,Cedar Rapids Commons,1400 Prairie Street,Ida Grove,Ida,IA,50254,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70254,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.ida-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.3664,-95.4354
255,Hawkeye Manor,1000 Main Street,Marengo,Iowa,IA,50255,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70255,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.iowa-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.876400000000004,-92.42540000000001
256,Cornfield Commons,1100 Iowa Avenue,Marengo,Iowa,IA,50256,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70256,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.iowa-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.8864,-92.4154
257,Prairie Village,1200 Hawkeye Boulevard,Marengo,Iowa,IA,50257,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70257,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.iowa-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.8964,-92.4054
258,Iowa River Village,1300 Cornfield Drive,Marengo,Iowa,IA,50258,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70258,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.iowa-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.9064,-92.39540000000001
259,Cedar Rapids Commons,1400 Prairie Street,Marengo,Iowa,IA,50259,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70259,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.iowa-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.9164,-92.3854
260,Hawkeye Manor,1000 Main Street,Maquoketa,Jackson,IA,50260,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70260,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.jackson-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.126400000000004,-90.67540000000001
261,Cornfield Commons,1100 Iowa Avenue,Maquoketa,Jackson,IA,50261,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70261,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.jackson-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.1364,-90.6654
262,Prairie Village,1200 Hawkeye Boulevard,Maquoketa,Jackson,IA,50262,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70262,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.jackson-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.1464,-90.6554
263,Iowa River Village,1300 Cornfield Drive,Maquoketa,Jackson,IA,50263,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70263,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.jackson-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.1564,-90.64540000000001
264,Cedar Rapids Commons,1400 Prairie Street,Maquoketa,Jackson,IA,50264,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70264,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.jackson-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.1664,-90.6354
265,Hawkeye Manor,1000 Main Street,Newton,Jasper,IA,50265,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70265,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.jasper-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.626400000000004,-93.0754
266,Cornfield Commons,1100 Iowa Avenue,Newton,Jasper,IA,50266,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70266,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.jasper-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.6364,-93.0654
267,Prairie Village,1200 Hawkeye Boulevard,Newton,Jasper,IA,50267,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70267,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.jasper-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.6464,-93.05539999999999
268,Iowa River Village,1300 Cornfield Drive,Newton,Jasper,IA,50268,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70268,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.jasper-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.6564,-93.0454
269,Cedar Rapids Commons,1400 Prairie Street,Newton,Jasper,IA,50269,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70269,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.jasper-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.6664,-93.0354
270,Hawkeye Manor,1000 Main Street,Fairfield,Jefferson,IA,50270,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70270,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.jefferson-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.9264,-91.97540000000001
271,Cornfield Commons,1100 Iowa Avenue,Fairfield,Jefferson,IA,50271,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70271,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.jefferson-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.9364,-91.9654
272,Prairie Village,1200 Hawkeye Boulevard,Fairfield,Jefferson,IA,50272,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70272,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.jefferson-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.9464,-91.9554
273,Iowa River Village,1300 Cornfield Drive,Fairfield,Jefferson,IA,50273,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70273,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.jefferson-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.956399999999995,-91.9454
274,Cedar Rapids Commons,1400 Prairie Street,Fairfield,Jefferson,IA,50274,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70274,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.jefferson-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.9664,-91.9354
275,Hawkeye Manor,1000 Main Street,Iowa City,Johnson,IA,50275,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70275,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.johnson-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.6111,-91.5702
276,Cornfield Commons,1100 Iowa Avenue,Iowa City,Johnson,IA,50276,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70276,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.johnson-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.6211,-91.5602
