Property_ID,Property_Name,Address,City,State,Zip_Code,County,Latitude,Longitude,Total_Units,Assisted_Units,Phone,Client_Group,Client_Type,Program_Type,Source
800001891,Lytton Gardens IV,330 EVERETT ST,Palo Alto,,,Santa Clara,,,50,50,(650)328-3300,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000972,Valley of the Sun School 4,15201 NORTH  HANA MAUI,Phoenix,,,Maricopa,,,17,17,602-997-0013,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000396,PRESBYTERIAN MANOR APARTMENTS,926 OVERTON AVE,,,,Jefferson,,,60,60,205-841-0682,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800002225,PLUM TREE APTS,10113 STOBAUGH ST,Lamont,,,Kern,,,20,20,(661)845-0950,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002504,Steinbeck Commons,10 LINCOLN AVE,,,,Monterey,,,100,100,(831) 754-1918,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000651,Houston Group Home,1000 S Houston Ave,,,,Pope,,,9,8,(479) 968-2263,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001648,HOLDEN STREET APARTMENTS,490 S. Dora Street,,,,Mendocino,,,6,6,(707) 468-9672,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800002493,ST. JOHN'S MANOR,2031 ORANGE AVE,Costa Mesa,,,Orange,,,36,36,949-645-3728,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000905,Hacienda Del Rio,4121 WEST MCDOWELL ROAD,Phoenix,,,Maricopa,,,146,146,602-272-7348,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000968,Toby House IV,211 W BUTLER,Phoenix,,,Maricopa,,,16,8,(602) 234-3338,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000977,Villa De Confianza,2060  NORTH 35TH AVENUE,Phoenix,,,Maricopa,,,10,10,602-233-0115,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001234,CASTLE ARGYLE APTS,1919 ARGYLE AVE,,,,Los Angeles,,,98,95,323-465-2082,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002181,Petaluma Senior Apts,149 WYNDHAM WAY,Petaluma,,,Sonoma,,,57,57,(707) 763-8434,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001709,Inglewood Meadows,1 S LOCUST ST,Inglewood,,,Los Angeles,,,199,198,,Elderly,Elderly,Elderly Housing,HUD
800001711,IVY GLEN APT.,113 N CEDAR ST,,,,Los Angeles,,,25,24,818-241-3888,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800000645,HILLSIDE APARTMENTS,401 N 8th St,,,,Marion,,,48,48,870-453-8690,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800000620,Haven Home,102 N 3rd St,,,,Yell,,,8,7,512-474-5332,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001215,CASA OLIVO,14109 HUBBARD ST,,,,Los Angeles,,,11,10,,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001178,Casa Bella,1840 PARK AVE,Costa Mesa,,,Orange,,,75,74,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001217,Casa Pacifica,1060 TERRA NOVA BLVD,Pacifica,,,San Mateo,,,102,101,(650) 359-6127,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000388,PIEDMONT MANOR,400 HARRIS ST,Piedmont,,,Calhoun,,,50,50,256-447-7373,Elderly,Elderly,Elderly Housing,HUD
800000963,Tanner Terrace,7138 NORTH  45TH AVENUE,Glendale,,,Maricopa,,,156,155,623-939-9447,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000349,MEADOWVIEW APTS.,950 SPRING RUN DRIVE,,,,Baldwin,,,40,40,251-928-7787,Elderly,Elderly,Elderly Housing,HUD
800000987,Winslow Manor,901 W Desmond St,Winslow,,,Navajo,,,42,41,928-289-5221,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000663,JONESBORO SUNSET GARDENS(HAP),2517 ECUMENICAL DR,,,,Craighead,,,70,69,870-935-9800,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800000344,MCCONNELL HILLS,4620 18TH AVE E,Tuscaloosa,,,Tuscaloosa,,,100,100,(205)553-1223,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800001617,VALLEY VILLAGE HARDING,12920 ALTANO ST,,,,Los Angeles,,,7,6,8183614222,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001225,CASA SERENA APARTMENTS,5017 AXTELL ST,Los Angeles,,,Los Angeles,,,29,29,(323) 441-0656,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000408,RIDGE MANOR I,3326 Anton St.,Prichard,,,Mobile,,,40,40,251-452-2615,Elderly,Elderly,Elderly Housing,HUD
800000389,PINEFIELD APARTMENTS,3500 FOSTERS FERRY RD,,,,Tuscaloosa,,,13,13,(205)469-0366,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000971,Valley of the Sun School  2,5752 W BELMONT AVENUE,Glendale,,,Maricopa,,,20,20,623-435-1541,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000400,PRINCETON PARK APTS.,301 PRINCETON AVE,Gadsden,,,Etowah,,,100,100,256-543-7061,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001193,CASA DE SENIORS,105 AVENIDA PRESIDIO,San Clemente,,,Orange,,,72,72,949-492-2970,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002506,Stepping Out Housing,740 Plymouth ST,,,,Santa Cruz,,,18,18,(831) 462-7176,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000860,Centennial Village,130 W BROWN RD,Mesa,,,Maricopa,,,153,153,480-833-6036,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800001902,Eskaton Manteca Manor,544 EASTWOOD AVE,,,,San Joaquin,,,84,83,209-823-8828,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000967,Toby House III,505 East Mission Lane,Phoenix,,,Maricopa,,,24,24,602-234-3338,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000992,Vinecrest Senior Apartments,8400 HEMBREE LANE,,,,Sonoma,,,60,59,(707) 838-7038,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000994,Abel Gonzalez,1045 CAPP ST,San Francisco,,,San Francisco,,,30,29,415-641-8003,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002545,Sunshine Manor,2031 Giselman Street,,,,Lake,,,30,30,707-263-3761,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002509,STEVENSON MANOR,1230 COLE AVE,Los Angeles,,,Los Angeles,,,61,61,818 789 5550,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000650,HOUSING SERVICES,715A E G St,,,,Pope,,,18,18,479-968-1298,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001216,Casa Pacifica,703 N VENTURA RD,Port Hueneme,,,Ventura,,,91,90,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001229,CASAS DEL RIO,1740 E LA VETA AVE,Orange,,,Orange,,,40,39,714-633-2510,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800000608,Good Shepherd Ecumenical Retirement Center,2701 Aldersgate Rd,,,,Pulaski,,,200,199,501-224-7200,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001177,Carter House,449 W 78TH ST,Los Angeles,,,Los Angeles,,,21,20,,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000881,Casa De Shanti,5236-3 S FIFTH ST,Phoenix,,,Maricopa,,,25,24,6022767554,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001237,CATHAY MANOR,600 N BROADWAY,Los Angeles,,,Los Angeles,,,270,268,(213)626-1190,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800002189,PICO WOOSTER SR CTZ HSNG,1425 S WOOSTER ST,Los Angeles,,,Los Angeles,,,50,49,310 271-9670,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001255,Redwood Seniors of Willow Glen,814 SAINT ELIZABETH DR,,,,Santa Clara,,,140,70,408-947-1818,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000609,GORDON TUBBS RESIDENTIAL FACILITY,412 CLEVELAND ST,Cabot,,,Lonoke,,,10,10,501-843-6611,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000622,Haynes House (202 HAP),303 W Free ST,,,,Lawrence,,,11,10,501-280-0037,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001166,Canyon Terrace,2400 SAN DIMAS CYN RD,,,,Los Angeles,,,142,140,909 592-1255,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000580,CONWAY APARTMENTS (PRAC/811),855 S Salem Rd,Conway,,,Faulkner,,,20,20,501-328-2245,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001622,HARVARD PLAZA,340 E HARVARD AVE,,,,Los Angeles,,,150,149,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000584,CREATIVE HOUSING II,712 E. 19th,El Dorado,,,Union,,,18,16,(870) 863-8194,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001185,Casa De La Paloma,133 S KENWOOD STREET,Glendale,,,Los Angeles,,,167,166,818-243-0337,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000904,Hacienda De Los Arcos,7529 E CULVER ST,Scottsdale,,,Maricopa,,,121,101,480-945-4991,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001167,CANYON VIEW APARTMENTS,205 CANYON VIEW RD,Colfax,,,Placer,,,67,67,(530)346-8115,Elderly,Elderly,Elderly Housing,HUD
800001239,CATHEDRAL PLAZA,1551 THIRD AVE,,,,San Diego,,,223,172,619-234-0093,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001240,Ceatrice Polite Apartments,321 CLEMENTINA ST,San Francisco,,,San Francisco,,,91,91,(415) 543-6207,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000581,Conway Housing Associates (HAP),704 4th Ave,,,,Faulkner,,,10,8,501-681-0304,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800002508,Adlai E. Stevenson House,455 E Charleston Rd,Palo Alto,,,Santa Clara,,,120,109,(650) 494-1944,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001444,EL BETHEL ARMS,1355GOLDEN GATE AVE.,,,,San Francisco,,,255,255,(415) 567-5495,Wholly elderly - hskpg & congregat,Elderly,Elderly Housing,HUD
800002471,SOUTHPOINTE VILLA,302 W MERRILL ST,Rialto,,,San Bernardino,,,100,99,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001224,CASA SANTA MARIA,7551 ORANGETHORPE AVE,Buena Park,,,Orange,,,100,100,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002194,PILGRIM TERRACE,649 PILGRIM TERRACE DR,,,,Santa Barbara,,,84,83,805 682-3618,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000649,HOUSING OPPORTUNITIES EXTENSION,606 E 44TH ST,Texarkana,,,Miller,,,13,12,870-773-4527,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000938,Phoenix Silvercrest Residence,613 NORTH 4TH AVENUE,Phoenix,,,Maricopa,,,126,125,602-251-2000,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800000405,KNOLLWOOD RETIREMENT CENTER,1725 HIGHWAY 431 S,Roanoke,,,Randolph,,,50,50,(334) 863-2415,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800000956,Stephenson Place,3533 N. Estrella Ave.,Tucson,,,Pima,,,25,24,520-628-7223,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800002452,Sky Parkway Terrace,5414 SKY PKWY,Sacramento,,,Sacramento,,,59,58,(916) 393-0100,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001912,Marina Tower Annex,575 Sacramento St,,,,Solano,,,57,57,(707) 552-4422,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001672,Hollywood Knickerbocker,1714 N. IVAR AVE,Los Angeles,,,Los Angeles,,,282,280,323 462 8202,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001014,ALL HALLOWS COMMUNITY,1711 Oakdale Ave,,,,San Francisco,,,45,45,(415) 550-1637,Partially physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800002462,SORRENTO TOWER,2875 COWLEY WAY,,,,San Diego,,,198,165,619-276-1775,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001438,EC Magnolia Court,22880 Watkins ST,Hayward,,,Alameda,,,21,21,(510) 886-7331,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800002511,Stockton Silvercrest,123 N STANISLAUS ST,,,,San Joaquin,,,83,82,(209)463-4960,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001134,Broadway Seniors Center,5200 Broadway,Sacramento,,,Sacramento,,,120,119,(916)456-4731,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002483,ST JAMES PLAZA,1052 9TH ST,Imperial Beach,,,San Diego,,,100,99,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001283,Clara Park Village,4805 CLARA ST,Cudahy,,,Los Angeles,,,50,49,3235607628,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001440,Eddy Street Apartments,1096 EDDY ST,San Francisco,,,San Francisco,,,42,20,(415) 861-0828,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001442,Eden Issei Terrace,200 FAGUNDES ST,Hayward,,,Alameda,,,125,100,(510) 785-2296,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800002496,ST. MARY'S TOWER,1120 ATLANTIC AVE,Long Beach,,,Los Angeles,,,148,148,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001687,Horizons,825 OLD COUNTY RD,Belmont,,,San Mateo,,,24,24,(650) 802-8153,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001688,HORTON HOUSE,333 G ST,,,,San Diego,,,153,150,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002233,PONDEROSA VILLAGE,2105 E PONDEROSA DR,Camarillo,,,Ventura,,,91,90,805 437-6545,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000597,Ester Park Apartments (HAP/DL/202/8),2112 ESTER ST,Newport,,,Jackson,,,20,20,(501) 280-0037,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001370,DEER CREEK APARTMENTS,1060 DEER CREEK WAY,,,,Siskiyou,,,36,35,(530) 842-7943,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002480,St. Bernardine Plaza,550 W 5TH ST,San Bernardino,,,San Bernardino,,,150,148,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002235,POSADA DE COLORES,2221 FRUITVALE AVE,Oakland,,,Alameda,,,100,100,(510) 534-6200,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002208,Rolling Oaks Apartments,5725 SHANNON BAY DR,Rocklin,,,Placer,,,79,78,(916) 630-9415,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001629,Hellenic Seniors Center,7847 RUSH RIVER DR,,,,Sacramento,,,70,70,(916)427-5444,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001904,MANZANITA PLACE,1019 MADDEN LN,Roseville,,,Placer,,,63,62,916-773-5770,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001086,Baywood Apartments,225 41ST ST,Oakland,,,Alameda,,,77,77,(510) 428-2255,Elderly,Elderly,Elderly Housing,HUD
800001087,Beach Court Accessible,648 MAPLE ST,Carpinteria,,,Santa Barbara,,,6,6,818-782-2211,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000529,BRAD OF WALNUT RIDGE,601 Pocahontas Rd,Walnut Ridge,,,Lawrence,,,24,20,870-892-4547,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001674,HOLLYWOOD PLAZA APTS,1637 N VINE ST,,,,Los Angeles,,,153,152,323-462-8202,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001686,E. E. CLEVELAND MANOR,2611 ALVINGROOM CT,Oakland,,,Alameda,,,54,53,(510) 638-4543,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002200,Lady Shaw Senior Center,1483 MASON ST,San Francisco,,,San Francisco,,,70,69,(415) 677-7572,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002487,St. Nicholas Housing Development,10220 AQUEDUCT AVE,Los Angeles,,,Los Angeles,,,36,36,(818) 701-9554,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002152,PARK VIEW TERRACE APTS,2451  West 7TH ST,Los Angeles,,,Los Angeles,,,94,94,213 383-0759,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800004608,Calvin Court,479 E Paces Ferry Rd NE Ofc,,,,Fulton,,,237,92,404-261-1223,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000859,Catalina Square Apartments,3000 CATALINA DRIVE,,,,Yuma,,,100,100,928-344-2674,Elderly,Elderly,Elderly Housing,HUD
800001145,Burke Manor,15-NORTH THIRD STREET,Alhambra,,,Los Angeles,,,75,74,626-458-1505,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000957,Stone Creek Village,13420 N 21ST PL,Phoenix,,,Maricopa,,,40,39,6027880993,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001921,Marlton Manor,240 Jones St,,,,San Francisco,,,151,150,(415)885-0361,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001288,CLAYTON VILLA,4455 Melody Dr,,,,Contra Costa,,,80,79,(925) 671-2433,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001052,Arbor Cove,84 BLACKBURN ST,,,,Santa Cruz,,,35,35,(831) 454-9548,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001055,Arirang Housing,1725 Whitley Ave,,,,Los Angeles,,,75,74,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002456,Sojourner Truth Manor,5815 Martin Luther King Jr Way,Oakland,,,Alameda,,,88,87,(510) 655-4413,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002495,St. Mary's Gardens,801 10TH ST,Oakland,,,Alameda,,,101,100,510-465-9628,Elderly,Elderly,Elderly Housing,HUD
800001683,Homestead,16020 Gresham St,Los Angeles,,,Los Angeles,,,8,6,(818)779-5212,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001700,PARKVIEW MANOR,365 S ELM ST,,,,San Luis Obispo,,,61,61,805-489-5101,Elderly,Elderly,Elderly Housing,HUD
800001961,MERCED GOLDEN MANOR,338 T St Apt 17,Merced,,,Merced,,,50,50,209-388-0782 X-2,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000378,OZARK MANOR,1515 MIXON SCHOOL RD,Ozark,,,Dale,,,25,25,334-774-2801,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000504,YORK ELDERLY APARTMENTS,100 BOOKER LN,York,,,Sumter,,,50,50,205-392-5291,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002230,PLYMOUTH WEST,240 CHESTNUT AVENUE,Long Beach,,,Los Angeles,,,196,137,562-595-7567,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002231,EMERSON VILLAGE,755 N Palomares St,,,,Los Angeles,,,165,165,909-623-1421,Elderly,Elderly,Elderly Housing,HUD
800002489,St. Timothy's Tower,425 SO OLEANDER AVE,Compton,,,Los Angeles,,,114,112,310 638-8251,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002204,Pioneer Towers,515 P St,Sacramento,,,Sacramento,,,198,100,(916) 443-6548,Wholly elderly congregate,Elderly,Elderly Housing,HUD
800000338,MANOR HOUSE,200 SOUTH CHURCH STREET,Boaz,,,Marshall,,,125,125,256-593-5257,Elderly,Elderly,Elderly Housing,HUD
800000807,Walnut Lane Apartments (HAP/515),419 Walnut Hill Ln,,,,Baxter,,,24,24,870-435-2881,Elderly,Elderly,Elderly Housing,HUD
800000589,NORTH ARKANSAS SENIOR HOUSING OF BULL SHOALS,156 Kingsway Circle,,,,Marion,,,40,40,870-445-7191,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000376,OXFORD HOUSE,119 EAST 6TH,Oxford,,,Calhoun,,,43,43,256-835-7900,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000339,MARC GROUP HOMES,4565 SOLLIE ROAD,Mobile,,,Mobile,,,20,18,251 470 0816,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000774,Southlawn Apartments,1701 S Detroit Ave #51,,,,Pope,,,50,50,479-968-4902,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000831,AZ Retirement Home of Scottsdale II,7312 E PALM LN,Scottsdale,,,Maricopa,,,47,47,480-990-9332,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800004040,DADE CITY QUADRAPLEX,37020 COLEMAN AVE,Dade City,,,Pasco,,,4,4,(727) 816-1252,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000513,ASPEN GARDENS,1011 Rains St,Jonesboro,,,Craighead,,,50,50,870-972-1898,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001439,Ecology House,375 CATALINA BLVD,San Rafael,,,Marin,,,11,11,(415) 456-4453,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800002486,ST NICHOLAS CEDARS MANOR,2323 W FOURTH ST,Los Angeles,,,Los Angeles,,,26,26,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001012,ALICE MANOR,10325 GRANDEE AVE,Los Angeles,,,Los Angeles,,,60,60,(323) 567-4709,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000509,ARCHWAY APARTMENTS,1015 N Nashville Ave,,,,Pope,,,20,19,479-967-1813,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000514,AUDUBON POINTE,100 AUDUBON DR,,,,Pulaski,,,203,203,501-851-1821,Elderly,Elderly,Elderly Housing,HUD
800001689,Hotel Oakland,270 Thirteenth ST,Oakland,,,Alameda,,,315,315,(510)835-3749,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002234,Portola Vista (Monterey H),20 DEL MONTE AVE,Monterey,,,Monterey,,,64,64,831-372-5057,Elderly,Elderly,Elderly Housing,HUD
800002481,Sister Thea Bowman Manor,6400 San Pablo AVE,Oakland,,,Alameda,,,55,55,(510) 420-8802,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000510,Aristocrat Manor Apartments(HAP/SHCC),240 Central Ave,Hot Springs,,,Garland,,,101,101,501-624-4601,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800000719,Ouachita Village Apartments,11 Cypress Rd,Arkadelphia,,,Clark,,,72,71,870-246-5281,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800000720,The Cottages,10434 W 36th St,,,,Pulaski,,,144,144,501-225-5030,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001285,CLARK SENIORS APARTMENTS,1156 S Clark Dr,Los Angeles,,,Los Angeles,,,41,40,310-859-8655,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800000718,"OUACHITA GROUP LIVING, INC.",1450 HARPER ST,,,,Ouachita,,,15,14,870-836-3435,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002171,Kirker Court,1732 Kirker Pass Rd,,,,Contra Costa,,,20,20,(925) 673-9557,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000587,DARDANELLE RETIREMENT CENTER (202 HAP),907 N 7th St,DARDANELLE,,,Yell,,,20,20,479-229-1586,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001911,Marina Tower,601 Sacramento ST,,,,Solano,,,155,136,(707) 552-4422,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000751,REACH OUT II APARTMENTS (PRAC/811),2605 CANINE DR,,,,Hot Spring,,,21,20,501-291-4700,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000480,VIOLA BERTOLLA GROUP HOME,4260 N Magnolia St,,,,Baldwin,,,10,9,251-978-9125,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002197,PILGRIM TOWER NORTH,560 E VILLA ST,Pasadena,,,Los Angeles,,,258,205,626 577 0330,Wholly elderly - hskpg & congregat,Elderly,Elderly Housing,HUD
800000380,PARKLAND PLACE,2535 HIGHLAND AVE,Birmingham,,,Jefferson,,,10,9,205-969-2880,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800002226,Plum Tree West,1055 MONTEBELLO DR,Gilroy,,,Santa Clara,,,70,70,(408) 847-2099,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000752,Renegar Apartments,75 Cadron Creek Rd,Quitman,,,Cleburne,,,16,16,501-589-3793,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800001346,Creekside South Apartments,601 WIMBLEDON DR,Lodi,,,San Joaquin,,,40,39,209-369-1587,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000456,PRESBYTERIAN OAKS,408 5TH ST S,Talladega,,,Talladega,,,40,40,256-362-5218,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800001357,CULVER CITY SENIOR HSG,5166 SEPULVEDA BLVD,Culver City,,,Los Angeles,,,48,47,310-390-2357,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002196,PILGRIM TOWER EAST,440 N MADISON AVE,Pasadena,,,Los Angeles,,,158,158,,Elderly,Elderly,Elderly Housing,HUD
800001692,HUDSON GARDENS,1255 N Hudson Ave,Pasadena,,,Los Angeles,,,41,41,626-794-9179,Elderly,Elderly,Elderly Housing,HUD
800002498,ST. TIMOTHY'S MANOR,415 SOUTH OLEANDER AVE,Compton,,,Los Angeles,,,21,21,,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800002484,ST JOHN MANOR,900 E 4TH ST,,,,Kern,,,79,79,(661) 325-3551,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001966,MERIT HALL APTS,1035 LEWIS AVE,Long Beach,,,Los Angeles,,,20,19,562-435-1845,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001146,Burlington Arms,817 S BURLINGTON,Los Angeles,,,Los Angeles,,,55,54,213 384 7118,Wholly elderly congregate,Elderly,Elderly Housing,HUD
